timestamp,map,reduce
1462547794,0,0
1462547812,1,0
1462547813,3,0
1462547815,4,0
1462547816,5,0
1462547820,6,0
1462547822,7,0
1462547823,8,0
1462547838,9,0
1462547841,11,0
1462547843,12,0
1462547845,13,0
1462547848,14,0
1462547851,15,0
1462547855,16,0
1462547861,17,0
1462547864,18,0
1462547866,19,0
1462547868,20,0
1462547870,21,0
1462547871,22,0
1462547873,23,0
1462547876,24,0
1462547880,25,0
1462547884,26,0
1462547888,27,0
1462547891,28,0
1462547894,29,0
1462547896,30,0
1462547898,31,0
1462547899,32,0
1462547904,33,0
1462547908,34,0
1462547912,35,0
1462547914,36,0
1462547916,37,0
1462547920,38,0
1462547922,39,0
1462547924,40,0
1462547926,41,0
1462547929,42,0
1462547932,43,0
1462547935,44,0
1462547940,45,0
1462547942,46,0
1462547946,47,0
1462547948,48,0
1462547951,49,0
1462547955,50,0
1462547957,51,0
1462547961,52,0
1462547965,53,0
1462547968,54,0
1462547972,55,0
1462547974,56,0
1462547978,57,0
1462547981,58,1
1462547987,59,1
1462547988,59,2
1462547990,60,2
1462547993,61,2
1462547998,62,3
1462548000,63,3
1462548004,64,4
1462548007,65,4
1462548011,66,4
1462548013,66,5
1462548015,67,5
1462548019,68,5
1462548024,69,5
1462548025,69,6
1462548027,70,6
1462548030,71,6
1462548033,72,6
1462548035,72,7
1462548038,73,7
1462548041,74,7
1462548044,74,8
1462548047,75,8
1462548051,76,8
1462548053,77,8
1462548056,78,9
1462548059,79,9
1462548064,80,9
1462548065,80,10
1462548070,81,10
1462548074,82,10
1462548075,82,11
1462548078,83,11
1462548083,84,11
1462548086,85,11
1462548087,85,12
1462548093,86,12
1462548100,87,12
1462548102,87,13
1462548104,88,13
1462548109,89,13
1462548112,90,13
1462548116,91,13
1462548121,91,14
1462548122,92,14
1462548125,93,14
1462548130,93,15
1462548131,94,15
1462548134,95,15
1462548140,96,15
1462548147,97,15
1462548152,98,15
1462548154,98,16
1462548158,99,16
1462548166,100,16
1462548167,100,17
1462548177,100,18
1462548184,100,19
1462548193,100,20
1462548202,100,21
1462548211,100,22
1462548216,100,23
1462548221,100,24
1462548230,100,25
1462548234,100,26
1462548239,100,27
1462548245,100,28
1462548251,100,29
1462548257,100,30
1462548263,100,31
1462548269,100,32
1462548276,100,33
1462548282,100,34
1462548290,100,35
1462548295,100,36
1462548302,100,37
1462548308,100,38
1462548315,100,39
1462548322,100,40
1462548328,100,41
1462548335,100,42
1462548343,100,43
1462548355,100,44
1462548366,100,45
1462548376,100,46
1462548383,100,47
1462548390,100,48
1462548396,100,49
1462548402,100,50
1462548407,100,51
1462548413,100,52
1462548417,100,53
1462548422,100,54
1462548428,100,55
1462548434,100,56
1462548438,100,57
1462548443,100,58
1462548447,100,59
1462548452,100,60
1462548457,100,61
1462548464,100,62
1462548471,100,63
1462548479,100,64
1462548485,100,65
1462548493,100,66
1462548500,100,67
1462548507,100,68
1462548515,100,69
1462548522,100,70
1462548530,100,71
1462548537,100,72
1462548545,100,73
1462548553,100,74
1462548562,100,75
1462548578,100,76
1462548594,100,77
1462548615,100,78
1462548643,100,79
1462548668,100,80
1462548688,100,81
1462548714,100,82
1462548747,100,83
1462548780,100,84
1462548811,100,85
1462548847,100,86
1462548909,100,87
1462548942,100,88
1462548965,100,89
1462548988,100,90
1462549012,100,91
1462549037,100,92
1462549061,100,93
1462549085,100,94
1462549109,100,95
1462549133,100,96
1462549159,100,97
1462549183,100,98
1462549207,100,99
1462549231,100,100
