timestamp,map,reduce
1462218645,0,0
1462218664,1,0
1462218666,2,0
1462218681,3,0
1462218690,4,0
1462218697,5,0
1462218706,6,0
1462218713,7,0
1462218720,8,0
1462218729,9,0
1462218735,10,0
1462218746,11,0
1462218753,12,0
1462218763,13,0
1462218771,14,0
1462218778,15,0
1462218786,16,0
1462218793,17,0
1462218800,18,0
1462218810,19,0
1462218819,20,0
1462218827,21,0
1462218837,22,0
1462218846,23,0
1462218853,24,0
1462218861,25,0
1462218869,26,0
1462218877,27,0
1462218889,28,0
1462218897,29,0
1462218907,30,0
1462218917,31,0
1462218924,32,0
1462218933,33,0
1462218942,34,0
1462218955,35,0
1462218961,36,0
1462218975,37,0
1462218985,38,0
1462218987,38,1
1462218997,39,1
1462219004,39,2
1462219005,40,2
1462219021,41,2
1462219032,41,3
1462219034,42,3
1462219047,42,4
1462219048,43,4
1462219063,44,4
1462219069,45,4
1462219075,45,5
1462219082,46,5
1462219094,47,5
1462219101,47,6
1462219109,48,6
1462219121,49,6
1462219133,50,6
1462219136,50,7
1462219142,51,7
1462219152,52,7
1462219166,53,7
1462219170,53,8
1462219179,54,8
1462219193,55,8
1462219204,56,8
1462219207,56,9
1462219216,57,9
1462219224,58,9
1462219245,59,10
1462219260,60,10
1462219274,61,10
1462219284,62,11
1462219299,63,11
1462219315,64,11
1462219334,65,11
1462219337,65,12
1462219349,66,12
1462219368,67,12
1462219381,67,13
1462219384,68,13
1462219397,69,13
1462219418,70,13
1462219424,70,14
1462219434,71,14
1462219453,72,14
1462219468,73,15
1462219487,74,15
1462219500,75,15
1462219514,76,16
1462219536,77,16
1462219557,78,16
1462219571,79,16
1462219582,80,16
1462219595,80,17
1462219596,81,17
1462219614,82,17
1462219631,83,17
1462219649,84,17
1462219666,85,17
1462219681,86,17
1462219695,87,17
1462219701,87,18
1462219715,88,18
1462219726,89,18
1462219750,90,18
1462219764,91,18
1462219778,92,18
1462219785,92,19
1462219794,93,19
1462219811,94,19
1462219829,95,19
1462219843,96,19
1462219850,96,20
1462219853,97,20
1462219869,98,20
1462219887,99,20
1462219907,100,20
1462219918,100,21
1462219971,100,22
1462220019,100,23
1462220073,100,24
1462220159,100,25
1462220245,100,26
1462220303,100,27
1462220406,100,28
1462220462,100,29
1462220469,100,30
1462220477,100,31
1462220487,100,32
1462220493,100,33
1462220502,100,34
1462220509,100,35
