timestamp,map,reduce
1462307946,0,0
1462307963,1,0
1462307964,2,0
1462307968,3,0
1462307976,4,0
1462307988,5,0
1462307992,6,0
1462307996,7,0
1462308003,8,0
1462308012,9,0
1462308015,10,0
1462308018,11,0
1462308021,12,0
1462308032,13,0
1462308036,14,0
1462308040,15,0
1462308044,16,0
1462308051,17,0
1462308060,18,0
1462308065,19,0
1462308070,20,0
1462308078,21,0
1462308085,22,0
1462308090,23,0
1462308095,24,0
1462308100,25,0
1462308106,26,0
1462308114,27,0
1462308119,28,0
1462308124,29,0
1462308131,30,0
1462308139,31,0
1462308146,32,0
1462308151,33,0
1462308159,34,0
1462308168,35,0
1462308175,36,0
1462308181,37,0
1462308187,38,0
1462308192,39,0
1462308202,40,1
1462308206,40,2
1462308209,40,3
1462308217,41,4
1462308226,41,5
1462308233,42,5
1462308236,42,6
1462308245,42,7
1462308251,43,7
1462308259,43,8
1462308264,44,8
1462308278,45,8
1462308283,46,8
1462308295,47,8
1462308305,48,8
1462308308,48,9
1462308316,49,9
1462308328,50,9
1462308332,50,10
1462308341,51,10
1462308360,52,10
1462308361,52,11
1462308370,53,11
1462308381,54,11
1462308392,55,11
1462308404,56,11
1462308446,56,12
1462308447,57,12
1462308466,58,12
1462308486,59,12
1462308514,60,12
1462308536,60,13
1462308537,61,13
1462308544,62,13
1462308558,63,13
1462308571,64,13
1462308587,65,13
1462308601,66,13
1462308605,66,14
1462308619,67,14
1462308629,68,14
1462308638,69,14
1462308652,70,14
1462308666,70,15
1462308667,71,15
1462308682,72,15
1462308701,73,15
1462308713,74,15
1462308725,75,15
1462308738,76,15
1462308744,76,16
1462308752,77,16
1462308770,78,16
1462308785,79,16
1462308805,80,16
1462308815,81,16
1462308819,81,17
1462308830,82,17
1462308847,83,17
1462308863,84,17
1462308875,85,17
1462308881,85,18
1462308895,86,18
1462308908,87,18
1462308919,88,18
1462308932,89,18
1462308945,90,18
1462308950,90,19
1462308955,91,19
1462308970,92,19
1462308987,93,19
1462308996,94,19
1462309006,95,19
1462309007,95,20
1462309016,96,20
1462309031,97,20
1462309043,98,20
1462309049,98,21
1462309061,99,21
1462309068,99,22
1462309082,99,23
1462309090,99,24
1462309093,100,24
1462309100,100,25
1462309118,100,26
1462309132,100,27
1462309139,100,29
1462309140,100,30
1462309141,100,31
1462309142,100,37
1462309143,100,39
1462309144,100,40
1462309145,100,42
1462309146,100,44
1462309148,100,45
1462309153,100,46
1462309159,100,47
1462309165,100,48
1462309171,100,49
1462309177,100,50
1462309183,100,51
1462309193,100,52
1462309214,100,53
1462309226,100,54
1462309231,100,55
1462309237,100,56
1462309249,100,57
1462309260,100,58
1462309266,100,59
1462309284,100,60
1462309296,100,61
1462309311,100,62
1462309319,100,63
1462309331,100,64
1462309345,100,65
1462309359,100,66
1462309370,100,67
1462309383,100,68
1462309392,100,69
1462309402,100,70
1462309417,100,71
1462309436,100,72
1462309454,100,73
1462309468,100,74
1462309482,100,75
1462309492,100,76
1462309498,100,77
1462309507,100,78
1462309525,100,79
1462309545,100,80
1462309563,100,81
1462309573,100,82
1462309582,100,83
1462309590,100,84
1462309601,100,85
1462309614,100,86
1462309632,100,87
1462309652,100,88
1462309673,100,89
1462309694,100,90
1462309715,100,91
1462309732,100,92
1462309757,100,93
1462309791,100,94
1462309824,100,95
1462309868,100,96
1462309894,100,97
1462309928,100,98
1462309975,100,99
1462310026,100,100
