timestamp,map,reduce
1462446084,0,0
1462446101,1,0
1462446103,2,0
1462446106,3,0
1462446110,4,0
1462446115,5,0
1462446119,6,0
1462446124,7,0
1462446127,8,0
1462446139,9,0
1462446143,10,0
1462446146,11,0
1462446148,12,0
1462446152,13,0
1462446156,14,0
1462446159,15,0
1462446163,16,0
1462446169,17,0
1462446175,18,0
1462446179,19,0
1462446182,20,0
1462446186,21,0
1462446190,22,0
1462446193,23,0
1462446197,24,0
1462446203,25,0
1462446209,26,0
1462446215,27,0
1462446221,28,0
1462446226,29,0
1462446230,30,0
1462446234,31,0
1462446243,32,0
1462446249,33,0
1462446255,34,0
1462446263,35,0
1462446267,36,0
1462446270,37,0
1462446275,38,0
1462446282,39,0
1462446289,40,0
1462446292,41,0
1462446297,42,0
1462446300,43,0
1462446306,44,0
1462446312,45,0
1462446318,46,0
1462446325,47,0
1462446333,48,0
1462446337,49,0
1462446343,50,0
1462446354,51,0
1462446356,52,0
1462446367,53,0
1462446373,54,0
1462446380,55,0
1462446388,56,0
1462446393,57,0
1462446400,58,0
1462446410,59,0
1462446411,59,1
1462446421,60,1
1462446427,60,2
1462446435,61,2
1462446451,62,2
1462446463,63,2
1462446466,63,3
1462446477,64,3
1462446486,65,3
1462446495,66,3
1462446501,66,4
1462446504,67,4
1462446513,68,4
1462446517,68,5
1462446521,69,5
1462446528,70,5
1462446535,71,5
1462446547,71,6
1462446550,72,6
1462446559,73,6
1462446574,74,6
1462446579,74,7
1462446586,75,7
1462446597,76,7
1462446603,76,8
1462446607,77,8
1462446621,78,8
1462446633,79,8
1462446642,80,8
1462446651,81,8
1462446661,81,9
1462446663,82,9
1462446671,83,9
1462446683,84,9
1462446698,85,9
1462446710,86,9
1462446717,86,10
1462446722,87,10
1462446736,88,10
1462446747,89,10
1462446756,90,10
1462446766,91,10
1462446771,91,11
1462446779,92,11
1462446793,92,12
1462446796,93,12
1462446807,94,12
1462446816,94,13
1462446819,95,13
1462446832,96,13
1462446846,97,13
1462446853,97,14
1462446857,98,14
1462446873,99,14
1462446889,99,15
1462446891,100,15
1462446916,100,16
1462446934,100,17
1462446952,100,18
1462446974,100,19
1462446998,100,20
1462447021,100,21
1462447051,100,22
1462447072,100,23
1462447085,100,24
1462447096,100,25
1462447112,100,26
1462447128,100,27
1462447137,100,28
1462447154,100,29
1462447166,100,30
1462447183,100,31
1462447213,100,32
1462447245,100,33
1462447273,100,34
1462447302,100,35
1462447330,100,36
1462447372,100,37
1462447397,100,38
1462447416,100,39
1462447428,100,40
1462447436,100,41
1462447445,100,42
1462447454,100,43
1462447463,100,44
1462447472,100,45
1462447481,100,46
1462447491,100,47
1462447500,100,48
1462447510,100,49
1462447516,100,50
1462447527,100,51
1462447553,100,52
1462447579,100,53
1462447634,100,54
1462447676,100,55
1462447745,100,56
1462447793,100,57
1462447855,100,58
1462447885,100,59
1462447928,100,60
1462447978,100,61
1462447999,100,62
1462448014,100,63
1462448029,100,64
1462448047,100,65
1462448062,100,66
1462448078,100,67
1462448099,100,68
1462448132,100,69
1462448159,100,70
1462448186,100,71
1462448213,100,72
1462448247,100,73
1462448277,100,74
1462448300,100,75
1462448330,100,76
1462448385,100,77
1462448428,100,78
1462448452,100,79
1462448485,100,80
1462448525,100,81
1462448570,100,82
1462448610,100,83
1462448654,100,84
1462448699,100,85
1462448747,100,86
1462448796,100,87
1462448859,100,88
1462449013,100,89
1462449198,100,90
1462449435,100,91
1462449635,100,92
1462449896,100,93
1462450182,100,94
1462450359,100,95
1462450524,100,96
1462450680,100,97
1462450866,100,98
1462451048,100,99
1462451251,100,100
