timestamp,map,reduce
1462790389,0,0
1462790405,1,0
1462790406,2,0
1462790407,4,0
1462790421,5,0
1462790422,6,0
1462790423,7,0
1462790424,8,0
1462790435,9,0
1462790437,10,0
1462790440,11,0
1462790441,12,0
1462790448,13,0
1462790451,14,0
1462790453,15,0
1462790457,16,0
1462790458,17,0
1462790467,18,0
1462790468,19,0
1462790472,20,0
1462790473,21,0
1462790481,22,0
1462790484,23,0
1462790488,24,0
1462790489,25,0
1462790495,26,0
1462790500,27,0
1462790503,28,0
1462790505,29,0
1462790509,30,0
1462790512,31,0
1462790515,32,0
1462790519,33,0
1462790520,34,0
1462790524,35,0
1462790527,36,0
1462790532,37,0
1462790536,38,0
1462790540,39,0
1462790542,39,1
1462790543,39,2
1462790546,39,3
1462790550,40,3
1462790553,41,3
1462790554,41,4
1462790558,42,4
1462790559,42,5
1462790564,42,6
1462790567,43,6
1462790570,44,7
1462790572,45,7
1462790576,45,8
1462790580,46,8
1462790583,46,9
1462790584,47,9
1462790588,48,9
1462790591,48,10
1462790592,49,10
1462790597,49,11
1462790598,50,11
1462790603,50,12
1462790605,51,12
1462790609,52,12
1462790614,53,13
1462790621,54,13
1462790622,54,14
1462790627,55,14
1462790631,55,15
1462790632,56,15
1462790637,57,15
1462790641,58,15
1462790642,58,16
1462790646,59,16
1462790654,60,16
1462790655,61,16
1462790656,61,17
1462790662,62,17
1462790665,62,18
1462790666,63,18
1462790672,64,18
1462790676,65,18
1462790681,65,19
1462790682,66,19
1462790687,67,19
1462790692,68,19
1462790696,69,20
1462790703,70,20
1462790707,71,20
1462790708,71,21
1462790712,72,21
1462790718,73,21
1462790722,74,21
1462790725,75,22
1462790729,76,22
1462790735,76,23
1462790736,77,23
1462790740,78,23
1462790743,79,23
1462790751,80,24
1462790757,81,24
1462790762,82,24
1462790766,82,25
1462790767,83,25
1462790772,84,25
1462790776,85,25
1462790781,85,26
1462790783,86,26
1462790786,87,26
1462790789,88,26
1462790792,89,26
1462790793,89,27
1462790801,90,27
1462790807,91,27
1462790809,92,27
1462790815,92,28
1462790816,93,28
1462790823,94,28
1462790829,95,28
1462790837,96,28
1462790843,97,28
1462790850,98,28
1462790852,98,29
1462790854,99,29
1462790864,100,29
1462790881,100,30
1462790921,100,31
1462790936,100,32
1462790949,100,33
1462790973,100,39
1462790975,100,44
1462790976,100,50
1462790982,100,51
1462790993,100,52
1462791003,100,53
1462791014,100,54
1462791024,100,55
1462791037,100,56
1462791048,100,57
1462791058,100,58
1462791070,100,59
1462791082,100,60
1462791094,100,61
1462791103,100,62
1462791115,100,63
1462791127,100,64
1462791136,100,65
1462791147,100,71
1462791153,100,72
1462791159,100,78
1462791178,100,84
1462791187,100,85
1462791212,100,86
1462791238,100,87
1462791262,100,88
1462791286,100,89
1462791319,100,90
1462791353,100,91
1462791380,100,92
1462791404,100,93
1462791428,100,94
1462791452,100,95
1462791479,100,96
1462791503,100,97
1462791552,100,98
1462791618,100,99
1462791645,100,100
