timestamp,map,reduce
1462788875,0,0
1462788890,1,0
1462788891,3,0
1462788892,4,0
1462788905,5,0
1462788907,6,0
1462788908,7,0
1462788909,8,0
1462788921,9,0
1462788923,10,0
1462788925,11,0
1462788926,12,0
1462788936,13,0
1462788938,14,0
1462788940,15,0
1462788941,16,0
1462788946,17,0
1462788950,18,0
1462788952,19,0
1462788956,20,0
1462788960,21,0
1462788965,22,0
1462788968,23,0
1462788973,24,0
1462788975,25,0
1462788981,26,0
1462788985,27,0
1462788988,28,0
1462788990,29,0
1462788995,30,0
1462788999,31,0
1462789003,32,0
1462789005,33,0
1462789006,34,0
1462789012,35,0
1462789016,36,0
1462789020,37,0
1462789021,38,0
1462789025,39,0
1462789031,39,1
1462789034,39,2
1462789037,40,3
1462789040,41,3
1462789044,41,4
1462789050,42,5
1462789054,43,5
1462789058,44,5
1462789064,45,5
1462789068,46,5
1462789072,47,5
1462789077,47,6
1462789078,48,6
1462789083,49,7
1462789087,50,7
1462789093,51,7
1462789095,51,8
1462789099,52,8
1462789100,52,9
1462789105,53,9
1462789114,54,9
1462789117,55,9
1462789119,55,10
1462789124,56,10
1462789127,57,10
1462789129,58,10
1462789133,58,11
1462789138,59,11
1462789142,60,11
1462789145,60,12
1462789149,61,12
1462789153,62,12
1462789161,63,12
1462789165,64,13
1462789173,65,13
1462789177,66,13
1462789181,66,14
1462789182,67,14
1462789189,68,14
1462789191,69,14
1462789200,70,14
1462789203,71,14
1462789204,71,15
1462789209,72,15
1462789214,73,15
1462789217,74,15
1462789222,75,15
1462789224,75,16
1462789229,76,16
1462789233,77,16
1462789239,78,16
1462789242,79,16
1462789245,80,16
1462789247,80,17
1462789253,81,17
1462789257,82,17
1462789262,83,17
1462789271,84,17
1462789273,85,17
1462789276,85,18
1462789279,86,18
1462789285,87,18
1462789289,88,18
1462789296,89,18
1462789299,90,19
1462789304,91,19
1462789311,92,19
1462789313,93,19
1462789320,93,20
1462789321,94,20
1462789324,95,20
1462789329,96,20
1462789330,96,21
1462789337,97,21
1462789340,98,21
1462789346,99,21
1462789347,99,22
1462789351,100,22
1462789355,100,23
1462789357,100,24
1462789358,100,25
1462789359,100,26
1462789360,100,27
1462789362,100,32
1462789363,100,34
1462789364,100,35
1462789365,100,40
1462789366,100,41
1462789367,100,42
1462789368,100,44
1462789369,100,45
1462789370,100,46
1462789371,100,47
1462789372,100,48
1462789373,100,49
1462789374,100,50
1462789375,100,51
1462789377,100,52
1462789380,100,53
1462789383,100,54
1462789386,100,55
1462789389,100,56
1462789395,100,57
1462789398,100,58
1462789400,100,59
1462789404,100,60
1462789407,100,61
1462789411,100,62
1462789416,100,63
1462789422,100,64
1462789431,100,65
1462789436,100,66
1462789440,100,67
1462789443,100,68
1462789449,100,69
1462789452,100,70
1462789458,100,71
1462789466,100,72
1462789473,100,73
1462789482,100,74
1462789493,100,75
1462789501,100,76
1462789508,100,77
1462789513,100,78
1462789516,100,79
1462789518,100,80
1462789520,100,81
1462789523,100,82
1462789526,100,83
1462789531,100,84
1462789535,100,86
1462789538,100,87
1462789546,100,88
1462789553,100,89
1462789559,100,90
1462789568,100,91
1462789573,100,92
1462789580,100,93
1462789587,100,94
1462789596,100,95
1462789608,100,96
1462789620,100,97
1462789629,100,98
1462789644,100,99
1462789662,100,100
