timestamp,map,reduce
1462344040,0,0
1462344060,1,0
1462344061,2,0
1462344063,3,0
1462344066,4,0
1462344071,5,0
1462344076,6,0
1462344079,7,0
1462344084,8,0
1462344097,9,0
1462344101,10,0
1462344103,11,0
1462344106,12,0
1462344110,13,0
1462344113,14,0
1462344118,15,0
1462344121,16,0
1462344125,17,0
1462344134,18,0
1462344143,19,0
1462344147,20,0
1462344151,21,0
1462344157,22,0
1462344163,23,0
1462344168,24,0
1462344173,25,0
1462344183,26,0
1462344190,27,0
1462344198,28,0
1462344203,29,0
1462344209,30,0
1462344215,31,0
1462344219,32,0
1462344223,33,0
1462344228,34,0
1462344234,35,0
1462344239,36,0
1462344245,37,0
1462344250,38,0
1462344254,39,0
1462344259,40,0
1462344266,41,0
1462344276,42,0
1462344284,43,0
1462344289,43,1
1462344294,44,1
1462344300,45,1
1462344307,46,1
1462344312,47,1
1462344313,47,2
1462344319,48,2
1462344331,49,3
1462344340,50,3
1462344350,51,3
1462344361,52,3
1462344367,53,3
1462344370,53,4
1462344377,54,4
1462344387,55,4
1462344398,56,4
1462344406,56,5
1462344411,57,5
1462344419,58,5
1462344429,59,5
1462344436,60,5
1462344441,60,6
1462344445,61,6
1462344456,62,6
1462344464,63,6
1462344472,64,6
1462344482,65,6
1462344488,65,7
1462344490,66,7
1462344500,67,7
1462344509,68,7
1462344522,69,7
1462344530,69,8
1462344534,70,8
1462344544,71,8
1462344553,72,8
1462344562,73,8
1462344571,74,8
1462344578,74,9
1462344579,75,9
1462344586,76,9
1462344595,77,9
1462344604,78,9
1462344607,78,10
1462344614,79,10
1462344621,80,10
1462344632,81,10
1462344638,81,11
1462344644,82,11
1462344651,83,11
1462344659,84,11
1462344668,85,11
1462344673,86,12
1462344683,87,12
1462344691,88,12
1462344699,88,13
1462344703,89,13
1462344711,90,13
1462344719,91,13
1462344726,91,14
1462344728,92,14
1462344734,93,14
1462344742,94,14
1462344752,95,14
1462344762,96,14
1462344768,96,15
1462344770,97,15
1462344787,97,16
1462344789,98,16
1462344807,98,17
1462344809,99,17
1462344829,99,18
1462344835,100,18
1462344855,100,19
1462344876,100,20
1462344902,100,21
1462344926,100,22
1462344948,100,23
1462344972,100,24
1462344994,100,25
1462345023,100,26
1462345055,100,27
1462345089,100,28
1462345118,100,29
1462345133,100,30
1462345141,100,31
1462345155,100,32
1462345171,100,33
1462345186,100,34
1462345205,100,35
1462345229,100,36
1462345262,100,37
1462345275,100,38
1462345284,100,39
1462345293,100,40
1462345303,100,41
1462345312,100,42
1462345321,100,43
1462345330,100,44
1462345340,100,45
1462345349,100,46
1462345357,100,47
1462345368,100,48
1462345376,100,49
1462345386,100,50
1462345398,100,51
1462345416,100,52
1462345439,100,53
1462345458,100,54
1462345479,100,55
1462345497,100,56
1462345518,100,57
1462345544,100,58
1462345572,100,59
1462345616,100,60
1462345645,100,61
1462345657,100,62
1462345669,100,63
1462345681,100,64
1462345693,100,65
1462345704,100,66
1462345717,100,67
1462345728,100,68
1462345738,100,69
1462345750,100,70
1462345763,100,71
1462345774,100,72
1462345786,100,73
1462345799,100,74
1462345813,100,75
1462345827,100,76
1462345841,100,77
1462345857,100,78
1462345870,100,79
1462345884,100,80
1462345899,100,81
1462345902,100,75
1462345908,100,81
1462345918,100,82
1462345952,100,83
1462345990,100,84
1462346062,100,85
1462346165,100,86
1462346231,100,87
1462346282,100,88
1462346340,100,89
1462346396,100,90
1462346445,100,91
1462346494,100,92
1462346554,100,93
1462346609,100,94
1462346668,100,95
1462346740,100,96
1462346873,100,97
1462346928,100,98
1462346981,100,99
1462347033,100,100
