timestamp,map,reduce
1462276546,0,0
1462276567,1,0
1462276572,2,0
1462276596,3,0
1462276601,4,0
1462276609,5,0
1462276614,6,0
1462276617,7,0
1462276630,8,0
1462276635,9,0
1462276645,10,0
1462276653,11,0
1462276659,12,0
1462276671,13,0
1462276675,14,0
1462276684,15,0
1462276689,16,0
1462276694,17,0
1462276705,18,0
1462276711,19,0
1462276721,20,0
1462276726,21,0
1462276736,22,0
1462276743,23,0
1462276749,24,0
1462276757,25,0
1462276765,26,0
1462276775,27,0
1462276783,28,0
1462276792,29,0
1462276798,30,0
1462276807,31,0
1462276815,32,0
1462276820,33,0
1462276830,34,0
1462276837,35,0
1462276847,36,0
1462276855,37,0
1462276863,37,1
1462276868,38,1
1462276873,38,2
1462276876,39,2
1462276884,39,3
1462276887,40,3
1462276895,41,3
1462276897,41,4
1462276907,42,4
1462276909,42,5
1462276919,43,5
1462276927,43,6
1462276932,44,6
1462276947,45,6
1462276955,45,7
1462276959,46,7
1462276965,47,7
1462276969,47,8
1462276978,48,8
1462276989,48,9
1462276991,49,9
1462277000,50,9
1462277010,50,10
1462277014,51,10
1462277026,52,10
1462277030,52,11
1462277036,53,11
1462277045,54,11
1462277055,55,12
1462277071,56,12
1462277082,57,12
1462277086,57,13
1462277094,58,13
1462277102,59,13
1462277107,59,14
1462277115,60,14
1462277126,61,14
1462277135,61,15
1462277136,62,15
1462277150,63,15
1462277163,64,15
1462277165,64,16
1462277174,65,16
1462277185,66,16
1462277190,66,17
1462277197,67,17
1462277212,68,17
1462277227,68,18
1462277228,69,18
1462277239,70,18
1462277256,71,18
1462277270,71,19
1462277275,72,19
1462277292,73,19
1462277301,74,19
1462277317,75,19
1462277322,75,20
1462277335,76,20
1462277346,77,20
1462277363,78,20
1462277384,79,20
1462277403,80,20
1462277405,80,21
1462277416,81,21
1462277426,82,21
1462277437,83,21
1462277452,84,21
1462277469,84,22
1462277470,85,22
1462277486,86,22
1462277507,87,22
1462277528,88,22
1462277547,89,22
1462277558,89,23
1462277562,90,23
1462277580,91,23
1462277593,92,23
1462277609,93,23
1462277612,93,24
1462277626,94,24
1462277642,95,24
1462277657,96,24
1462277663,96,25
1462277672,97,25
1462277688,98,25
1462277702,99,25
1462277706,99,26
1462277713,100,26
1462277738,100,27
1462277783,100,28
1462277832,100,29
1462277850,100,30
1462277853,100,31
1462277856,100,32
1462277862,100,33
1462277865,100,34
1462277868,100,35
1462277888,100,36
1462277917,100,37
1462277955,100,38
1462277994,100,39
1462278031,100,40
1462278070,100,41
1462278107,100,42
1462278146,100,43
1462278178,100,44
1462278184,100,45
1462278187,100,46
1462278190,100,47
1462278193,100,48
1462278197,100,49
1462278200,100,50
1462278203,100,51
1462278206,100,52
1462278211,100,53
1462278215,100,54
1462278221,100,55
1462278239,100,56
1462278268,100,57
1462278349,100,58
1462278443,100,59
1462278553,100,60
1462278571,100,61
1462278580,100,62
1462278584,100,63
1462278589,100,64
1462278592,100,65
1462278596,100,66
1462278601,100,67
1462278605,100,68
1462278608,100,69
1462278613,100,70
1462278617,100,71
1462278620,100,72
1462278625,100,73
1462278629,100,74
1462278632,100,75
1462278638,100,76
1462278644,100,77
1462278666,100,78
1462278709,100,79
1462278759,100,80
1462278806,100,81
1462278857,100,82
1462278908,100,83
1462278952,100,84
1462278997,100,85
1462279041,100,86
1462279092,100,87
1462279146,100,88
1462279204,100,89
1462279253,100,90
1462279304,100,91
1462279355,100,92
1462279413,100,93
1462279463,100,94
1462279512,100,95
1462279571,100,96
1462279639,100,97
1462279706,100,98
1462279757,100,99
1462279813,100,100
