timestamp,map,reduce
1462289525,0,0
1462289541,1,0
1462289543,2,0
1462289550,3,0
1462289562,4,0
1462289572,5,0
1462289584,6,0
1462289591,7,0
1462289598,8,0
1462289610,9,0
1462289617,10,0
1462289633,11,0
1462289644,12,0
1462289656,13,0
1462289665,14,0
1462289676,15,0
1462289685,16,0
1462289698,17,0
1462289700,18,0
1462289709,19,0
1462289722,20,0
1462289727,21,0
1462289735,22,0
1462289744,23,0
1462289751,24,0
1462289758,25,0
1462289766,26,0
1462289776,27,0
1462289783,28,0
1462289794,29,0
1462289804,30,0
1462289812,31,0
1462289820,32,0
1462289830,33,0
1462289835,34,0
1462289840,35,0
1462289850,36,0
1462289857,37,0
1462289868,38,0
1462289874,39,0
1462289880,39,1
1462289891,40,1
1462289897,40,2
1462289907,41,2
1462289915,41,3
1462289918,42,3
1462289932,42,4
1462289933,43,4
1462289948,44,5
1462289979,44,6
1462289981,45,6
1462290005,46,6
1462290016,46,7
1462290026,47,7
1462290046,47,8
1462290047,48,8
1462290080,49,9
1462290095,50,9
1462290101,50,10
1462290110,51,10
1462290125,52,10
1462290135,52,11
1462290136,53,11
1462290151,54,11
1462290170,55,11
1462290187,56,11
1462290196,56,12
1462290197,57,12
1462290214,58,12
1462290222,59,12
1462290232,60,12
1462290246,61,12
1462290257,61,13
1462290258,62,13
1462290272,63,13
1462290280,64,13
1462290294,65,13
1462290305,66,13
1462290309,66,14
1462290317,67,14
1462290330,68,14
1462290339,69,14
1462290352,70,14
1462290362,71,14
1462290365,71,15
1462290377,72,15
1462290388,73,15
1462290399,74,15
1462290409,75,15
1462290412,75,16
1462290426,76,16
1462290436,77,16
1462290445,77,17
1462290448,78,17
1462290460,79,17
1462290473,80,17
1462290482,81,17
1462290485,81,18
1462290496,82,18
1462290505,83,18
1462290516,84,18
1462290526,85,18
1462290527,85,19
1462290541,86,19
1462290548,87,19
1462290561,88,19
1462290570,89,19
1462290574,89,20
1462290583,90,20
1462290594,91,20
1462290605,92,20
1462290613,93,20
1462290618,93,21
1462290623,94,21
1462290628,95,21
1462290635,96,21
1462290643,97,21
1462290647,98,22
1462290652,99,22
1462290660,100,22
1462290666,100,23
1462290677,100,24
1462290680,100,28
1462290681,100,32
1462290683,100,33
1462290684,100,34
1462290687,100,35
1462290693,100,36
1462290696,100,37
1462290699,100,38
1462290702,100,39
1462290705,100,40
1462290706,100,41
1462290709,100,42
1462290712,100,43
1462290716,100,44
1462290718,100,45
1462290721,100,46
1462290725,100,47
1462290739,100,48
1462290756,100,49
1462290772,100,50
1462290791,100,51
1462290809,100,52
1462290824,100,53
1462290838,100,54
1462290859,100,55
1462290880,100,56
1462290897,100,57
1462290918,100,58
1462290930,100,59
1462290947,100,60
1462290963,100,61
1462290981,100,62
1462290996,100,63
1462291015,100,64
1462291030,100,65
1462291050,100,66
1462291068,100,67
1462291085,100,68
1462291104,100,69
1462291127,100,70
1462291128,100,71
1462291143,100,72
1462291170,100,75
1462291176,100,76
1462291209,100,77
1462291244,100,78
1462291274,100,79
1462291305,100,80
1462291333,100,81
1462291365,100,82
1462291392,100,84
1462291398,100,85
1462291407,100,86
1462291416,100,88
1462291432,100,89
1462291457,100,90
1462291475,100,92
1462291499,100,93
1462291523,100,94
1462291541,100,95
1462291565,100,96
1462291595,100,97
1462291619,100,98
1462291680,100,99
1462291898,100,100
