time,map,reduce,total,replication,blocksize,dimension,reduce_started,reducers,reduce_buffer_io,workload,reduce_started,shuffle,maps
1457719195,0,0,0,1,128000000,5700000000,75,12,100,776,0,0,44
1457719210,3,0,3,1,128000000,5700000000,75,12,100,776,0,0,44
1457719211,4,0,4,1,128000000,5700000000,75,12,100,776,0,0,44
1457719212,9,0,9,1,128000000,5700000000,75,12,100,776,0,0,44
1457719215,10,0,10,1,128000000,5700000000,75,12,100,776,0,0,44
1457719219,11,0,11,1,128000000,5700000000,75,12,100,776,0,0,44
1457719221,13,0,13,1,128000000,5700000000,75,12,100,776,0,0,44
1457719223,14,0,14,1,128000000,5700000000,75,12,100,776,0,0,44
1457719224,17,0,17,1,128000000,5700000000,75,12,100,776,0,0,44
1457719227,18,0,18,1,128000000,5700000000,75,12,100,776,0,0,44
1457719228,19,0,19,1,128000000,5700000000,75,12,100,776,0,0,44
1457719230,20,0,20,1,128000000,5700000000,75,12,100,776,0,0,44
1457719232,21,0,21,1,128000000,5700000000,75,12,100,776,0,0,44
1457719233,24,0,24,1,128000000,5700000000,75,12,100,776,0,0,44
1457719234,25,0,25,1,128000000,5700000000,75,12,100,776,0,0,44
1457719237,26,0,26,1,128000000,5700000000,75,12,100,776,0,0,44
1457719238,27,0,27,1,128000000,5700000000,75,12,100,776,0,0,44
1457719240,28,0,28,1,128000000,5700000000,75,12,100,776,0,0,44
1457719243,31,0,31,1,128000000,5700000000,75,12,100,776,0,0,44
1457719244,33,0,33,1,128000000,5700000000,75,12,100,776,0,0,44
1457719247,34,0,34,1,128000000,5700000000,75,12,100,776,0,0,44
1457719249,39,0,39,1,128000000,5700000000,75,12,100,776,0,0,44
1457719252,40,0,40,1,128000000,5700000000,75,12,100,776,0,0,44
1457719253,46,0,46,1,128000000,5700000000,75,12,100,776,0,0,44
1457719254,50,0,50,1,128000000,5700000000,75,12,100,776,0,0,44
1457719255,51,0,51,1,128000000,5700000000,75,12,100,776,0,0,44
1457719262,52,0,52,1,128000000,5700000000,75,12,100,776,0,0,44
1457719264,55,0,55,1,128000000,5700000000,75,12,100,776,0,0,44
1457719265,56,0,56,1,128000000,5700000000,75,12,100,776,0,0,44
1457719267,57,0,57,1,128000000,5700000000,75,12,100,776,0,0,44
1457719269,60,0,60,1,128000000,5700000000,75,12,100,776,0,0,44
1457719272,61,0,61,1,128000000,5700000000,75,12,100,776,0,0,44
1457719273,63,0,63,1,128000000,5700000000,75,12,100,776,0,0,44
1457719275,64,0,64,1,128000000,5700000000,75,12,100,776,0,0,44
1457719276,65,0,65,1,128000000,5700000000,75,12,100,776,0,0,44
1457719278,67,0,67,1,128000000,5700000000,75,12,100,776,0,0,44
1457719281,68,0,68,1,128000000,5700000000,75,12,100,776,0,0,44
1457719282,69,0,69,1,128000000,5700000000,75,12,100,776,0,0,44
1457719283,71,0,71,1,128000000,5700000000,75,12,100,776,0,0,44
1457719285,72,0,72,1,128000000,5700000000,75,12,100,776,0,0,44
1457719286,74,0,74,1,128000000,5700000000,75,12,100,776,0,0,44
1457719288,75,0,75,1,128000000,5700000000,75,12,100,776,0,0,44
1457719289,76,0,76,1,128000000,5700000000,75,12,100,776,1,0,44
1457719291,77,0,77,1,128000000,5700000000,75,12,100,776,1,0,44
1457719295,78,0,78,1,128000000,5700000000,75,12,100,776,1,0,44
1457719296,79,0,79,1,128000000,5700000000,75,12,100,776,1,0,44
1457719299,81,0,81,1,128000000,5700000000,75,12,100,776,1,0,44
1457719301,82,0,82,1,128000000,5700000000,75,12,100,776,1,0,44
1457719302,83,0,83,1,128000000,5700000000,75,12,100,776,1,0,44
1457719303,84,0,84,1,128000000,5700000000,75,12,100,776,1,0,44
1457719304,86,0,86,1,128000000,5700000000,75,12,100,776,1,0,44
1457719313,87,0,87,1,128000000,5700000000,75,12,100,776,1,0,44
1457719315,87,5,92,1,128000000,5700000000,75,12,100,776,1,0,44
1457719316,87,11,98,1,128000000,5700000000,75,12,100,776,1,0,44
1457719317,87,18,105,1,128000000,5700000000,75,12,100,776,1,0,44
1457719318,87,25,112,1,128000000,5700000000,75,12,100,776,1,0,44
1457719321,87,27,114,1,128000000,5700000000,75,12,100,776,1,0,44
1457719322,88,27,115,1,128000000,5700000000,75,12,100,776,1,0,44
1457719324,88,28,116,1,128000000,5700000000,75,12,100,776,1,0,44
1457719328,89,28,117,1,128000000,5700000000,75,12,100,776,1,0,44
1457719336,90,28,118,1,128000000,5700000000,75,12,100,776,1,0,44
1457719339,90,29,119,1,128000000,5700000000,75,12,100,776,1,0,44
1457719344,91,29,120,1,128000000,5700000000,75,12,100,776,1,0,44
1457719350,92,29,121,1,128000000,5700000000,75,12,100,776,1,0,44
1457719353,92,30,122,1,128000000,5700000000,75,12,100,776,1,0,44
1457719364,93,30,123,1,128000000,5700000000,75,12,100,776,1,0,44
1457719370,94,30,124,1,128000000,5700000000,75,12,100,776,1,0,44
1457719379,95,30,125,1,128000000,5700000000,75,12,100,776,1,0,44
1457719380,95,31,126,1,128000000,5700000000,75,12,100,776,1,0,44
1457719385,96,31,127,1,128000000,5700000000,75,12,100,776,1,0,44
1457719395,97,31,128,1,128000000,5700000000,75,12,100,776,1,0,44
1457719396,97,32,129,1,128000000,5700000000,75,12,100,776,1,0,44
1457719402,98,32,130,1,128000000,5700000000,75,12,100,776,1,0,44
1457719410,99,32,131,1,128000000,5700000000,75,12,100,776,1,0,44
1457719413,99,33,132,1,128000000,5700000000,75,12,100,776,1,0,44
1457719423,100,33,133,1,128000000,5700000000,75,12,100,776,1,0,44
1457719424,100,34,134,1,128000000,5700000000,75,12,100,776,1,1,44
1457719425,100,40,140,1,128000000,5700000000,75,12,100,776,1,1,44
1457719427,100,56,156,1,128000000,5700000000,75,12,100,776,1,1,44
1457719428,100,64,164,1,128000000,5700000000,75,12,100,776,1,1,44
1457719429,100,72,172,1,128000000,5700000000,75,12,100,776,1,2,44
1457719430,100,94,194,1,128000000,5700000000,75,12,100,776,1,2,44
1457719431,100,98,198,1,128000000,5700000000,75,12,100,776,1,2,44
1457719432,100,100,200,1,128000000,5700000000,75,12,100,776,1,2,44
1457397550,0,0,0,4,168960000,3800000000,75,12,100,776,0,0,22
1457397563,5,0,5,4,168960000,3800000000,75,12,100,776,0,0,22
1457397566,9,0,9,4,168960000,3800000000,75,12,100,776,0,0,22
1457397567,10,0,10,4,168960000,3800000000,75,12,100,776,0,0,22
1457397569,12,0,12,4,168960000,3800000000,75,12,100,776,0,0,22
1457397572,15,0,15,4,168960000,3800000000,75,12,100,776,0,0,22
1457397576,17,0,17,4,168960000,3800000000,75,12,100,776,0,0,22
1457397578,20,0,20,4,168960000,3800000000,75,12,100,776,0,0,22
1457397579,22,0,22,4,168960000,3800000000,75,12,100,776,0,0,22
1457397581,23,0,23,4,168960000,3800000000,75,12,100,776,0,0,22
1457397585,29,0,29,4,168960000,3800000000,75,12,100,776,0,0,22
1457397587,30,0,30,4,168960000,3800000000,75,12,100,776,0,0,22
1457397588,33,0,33,4,168960000,3800000000,75,12,100,776,0,0,22
1457397593,34,0,34,4,168960000,3800000000,75,12,100,776,0,0,22
1457397596,35,0,35,4,168960000,3800000000,75,12,100,776,0,0,22
1457397597,39,0,39,4,168960000,3800000000,75,12,100,776,0,0,22
1457397603,40,0,40,4,168960000,3800000000,75,12,100,776,0,0,22
1457397605,41,0,41,4,168960000,3800000000,75,12,100,776,0,0,22
1457397606,45,0,45,4,168960000,3800000000,75,12,100,776,0,0,22
1457397607,47,0,47,4,168960000,3800000000,75,12,100,776,0,0,22
1457397615,49,0,49,4,168960000,3800000000,75,12,100,776,0,0,22
1457397617,50,0,50,4,168960000,3800000000,75,12,100,776,0,0,22
1457397619,53,0,53,4,168960000,3800000000,75,12,100,776,0,0,22
1457397620,63,0,63,4,168960000,3800000000,75,12,100,776,0,0,22
1457397623,64,0,64,4,168960000,3800000000,75,12,100,776,0,0,22
1457397627,65,0,65,4,168960000,3800000000,75,12,100,776,0,0,22
1457397633,66,0,66,4,168960000,3800000000,75,12,100,776,0,0,22
1457397637,67,0,67,4,168960000,3800000000,75,12,100,776,0,0,22
1457397643,68,0,68,4,168960000,3800000000,75,12,100,776,0,0,22
1457397648,69,0,69,4,168960000,3800000000,75,12,100,776,0,0,22
1457397654,70,0,70,4,168960000,3800000000,75,12,100,776,0,0,22
1457397661,71,0,71,4,168960000,3800000000,75,12,100,776,0,0,22
1457397663,72,0,72,4,168960000,3800000000,75,12,100,776,0,0,22
1457397671,74,0,74,4,168960000,3800000000,75,12,100,776,0,0,22
1457397672,75,0,75,4,168960000,3800000000,75,12,100,776,0,0,22
1457397678,76,0,76,4,168960000,3800000000,75,12,100,776,1,0,22
1457397683,78,0,78,4,168960000,3800000000,75,12,100,776,1,0,22
1457397687,79,0,79,4,168960000,3800000000,75,12,100,776,1,0,22
1457397693,80,0,80,4,168960000,3800000000,75,12,100,776,1,0,22
1457397699,82,0,82,4,168960000,3800000000,75,12,100,776,1,0,22
1457397702,83,0,83,4,168960000,3800000000,75,12,100,776,1,0,22
1457397708,84,0,84,4,168960000,3800000000,75,12,100,776,1,0,22
1457397711,84,4,88,4,168960000,3800000000,75,12,100,776,1,0,22
1457397712,84,8,92,4,168960000,3800000000,75,12,100,776,1,0,22
1457397713,84,17,101,4,168960000,3800000000,75,12,100,776,1,0,22
1457397714,86,23,109,4,168960000,3800000000,75,12,100,776,1,0,22
1457397716,86,26,112,4,168960000,3800000000,75,12,100,776,1,0,22
1457397717,87,27,114,4,168960000,3800000000,75,12,100,776,1,0,22
1457397724,88,27,115,4,168960000,3800000000,75,12,100,776,1,0,22
1457397729,90,27,117,4,168960000,3800000000,75,12,100,776,1,0,22
1457397730,90,28,118,4,168960000,3800000000,75,12,100,776,1,0,22
1457397732,91,29,120,4,168960000,3800000000,75,12,100,776,1,0,22
1457397738,92,29,121,4,168960000,3800000000,75,12,100,776,1,0,22
1457397744,94,29,123,4,168960000,3800000000,75,12,100,776,1,0,22
1457397745,95,29,124,4,168960000,3800000000,75,12,100,776,1,0,22
1457397746,95,30,125,4,168960000,3800000000,75,12,100,776,1,0,22
1457397754,96,30,126,4,168960000,3800000000,75,12,100,776,1,0,22
1457397758,98,30,128,4,168960000,3800000000,75,12,100,776,1,0,22
1457397759,98,31,129,4,168960000,3800000000,75,12,100,776,1,0,22
1457397761,98,32,130,4,168960000,3800000000,75,12,100,776,1,0,22
1457397773,100,32,132,4,168960000,3800000000,75,12,100,776,1,0,22
1457397774,100,33,133,4,168960000,3800000000,75,12,100,776,1,0,22
1457397775,100,42,142,4,168960000,3800000000,75,12,100,776,1,1,22
1457397776,100,55,155,4,168960000,3800000000,75,12,100,776,1,1,22
1457397777,100,80,180,4,168960000,3800000000,75,12,100,776,1,2,22
1457397778,100,96,196,4,168960000,3800000000,75,12,100,776,1,2,22
1457397779,100,99,199,4,168960000,3800000000,75,12,100,776,1,2,22
1457397781,100,100,200,4,168960000,3800000000,75,12,100,776,1,2,22
1456994389,0,0,0,4,33280000,500000000,50,12,100,776,0,0,15
1456994399,6,0,6,4,33280000,500000000,50,12,100,776,0,0,15
1456994405,35,0,35,4,33280000,500000000,50,12,100,776,0,0,15
1456994406,39,0,39,4,33280000,500000000,50,12,100,776,0,0,15
1456994407,67,0,67,4,33280000,500000000,50,12,100,776,1,0,15
1456994410,69,0,69,4,33280000,500000000,50,12,100,776,1,0,15
1456994412,73,0,73,4,33280000,500000000,50,12,100,776,1,0,15
1456994413,83,0,83,4,33280000,500000000,50,12,100,776,1,0,15
1456994415,89,0,89,4,33280000,500000000,50,12,100,776,1,0,15
1456994416,100,0,100,4,33280000,500000000,50,12,100,776,1,0,15
1456994421,100,17,117,4,33280000,500000000,50,12,100,776,1,0,15
1456994422,100,42,142,4,33280000,500000000,50,12,100,776,1,1,15
1456994423,100,75,175,4,33280000,500000000,50,12,100,776,1,2,15
1456994436,100,82,182,4,33280000,500000000,50,12,100,776,1,2,15
1456994438,100,90,190,4,33280000,500000000,50,12,100,776,1,2,15
1456994439,100,95,195,4,33280000,500000000,50,12,100,776,1,2,15
1456994441,100,97,197,4,33280000,500000000,50,12,100,776,1,2,15
1456994442,100,100,200,4,33280000,500000000,50,12,100,776,1,2,15
1457232443,0,0,0,3,256000000,1800000000,75,12,100,776,0,0,7
1457232457,14,0,14,3,256000000,1800000000,75,12,100,776,0,0,7
1457232463,18,0,18,3,256000000,1800000000,75,12,100,776,0,0,7
1457232467,25,0,25,3,256000000,1800000000,75,12,100,776,0,0,7
1457232473,31,0,31,3,256000000,1800000000,75,12,100,776,0,0,7
1457232476,33,0,33,3,256000000,1800000000,75,12,100,776,0,0,7
1457232477,40,0,40,3,256000000,1800000000,75,12,100,776,0,0,7
1457232482,45,0,45,3,256000000,1800000000,75,12,100,776,0,0,7
1457232485,46,0,46,3,256000000,1800000000,75,12,100,776,0,0,7
1457232488,48,0,48,3,256000000,1800000000,75,12,100,776,0,0,7
1457232491,52,0,52,3,256000000,1800000000,75,12,100,776,0,0,7
1457232497,56,0,56,3,256000000,1800000000,75,12,100,776,0,0,7
1457232500,58,0,58,3,256000000,1800000000,75,12,100,776,0,0,7
1457232506,64,0,64,3,256000000,1800000000,75,12,100,776,0,0,7
1457232509,65,0,65,3,256000000,1800000000,75,12,100,776,0,0,7
1457232512,66,0,66,3,256000000,1800000000,75,12,100,776,0,0,7
1457232515,71,0,71,3,256000000,1800000000,75,12,100,776,0,0,7
1457232521,73,0,73,3,256000000,1800000000,75,12,100,776,0,0,7
1457232524,82,0,82,3,256000000,1800000000,75,12,100,776,1,0,7
1457232525,95,0,95,3,256000000,1800000000,75,12,100,776,1,0,7
1457232526,100,0,100,3,256000000,1800000000,75,12,100,776,1,0,7
1457232533,100,8,108,3,256000000,1800000000,75,12,100,776,1,0,7
1457232534,100,33,133,3,256000000,1800000000,75,12,100,776,1,0,7
1457232535,100,50,150,3,256000000,1800000000,75,12,100,776,1,1,7
1457232537,100,75,175,3,256000000,1800000000,75,12,100,776,1,2,7
1457232548,100,82,182,3,256000000,1800000000,75,12,100,776,1,2,7
1457232549,100,88,188,3,256000000,1800000000,75,12,100,776,1,2,7
1457232550,100,89,189,3,256000000,1800000000,75,12,100,776,1,2,7
1457232551,100,95,195,3,256000000,1800000000,75,12,100,776,1,2,7
1457232552,100,97,197,3,256000000,1800000000,75,12,100,776,1,2,7
1457232554,100,100,200,3,256000000,1800000000,75,12,100,776,1,2,7
1457378810,0,0,0,2,168960000,4600000000,75,12,100,776,0,0,27
1457378827,6,0,6,2,168960000,4600000000,75,12,100,776,0,0,27
1457378828,11,0,11,2,168960000,4600000000,75,12,100,776,0,0,27
1457378830,12,0,12,2,168960000,4600000000,75,12,100,776,0,0,27
1457378835,14,0,14,2,168960000,4600000000,75,12,100,776,0,0,27
1457378837,15,0,15,2,168960000,4600000000,75,12,100,776,0,0,27
1457378838,16,0,16,2,168960000,4600000000,75,12,100,776,0,0,27
1457378839,18,0,18,2,168960000,4600000000,75,12,100,776,0,0,27
1457378840,21,0,21,2,168960000,4600000000,75,12,100,776,0,0,27
1457378841,24,0,24,2,168960000,4600000000,75,12,100,776,0,0,27
1457378843,25,0,25,2,168960000,4600000000,75,12,100,776,0,0,27
1457378844,26,0,26,2,168960000,4600000000,75,12,100,776,0,0,27
1457378846,27,0,27,2,168960000,4600000000,75,12,100,776,0,0,27
1457378848,28,0,28,2,168960000,4600000000,75,12,100,776,0,0,27
1457378849,32,0,32,2,168960000,4600000000,75,12,100,776,0,0,27
1457378850,36,0,36,2,168960000,4600000000,75,12,100,776,0,0,27
1457378855,37,0,37,2,168960000,4600000000,75,12,100,776,0,0,27
1457378857,38,0,38,2,168960000,4600000000,75,12,100,776,0,0,27
1457378858,39,0,39,2,168960000,4600000000,75,12,100,776,0,0,27
1457378859,43,0,43,2,168960000,4600000000,75,12,100,776,0,0,27
1457378860,46,0,46,2,168960000,4600000000,75,12,100,776,0,0,27
1457378864,47,0,47,2,168960000,4600000000,75,12,100,776,0,0,27
1457378866,48,0,48,2,168960000,4600000000,75,12,100,776,0,0,27
1457378867,50,0,50,2,168960000,4600000000,75,12,100,776,0,0,27
1457378868,53,0,53,2,168960000,4600000000,75,12,100,776,0,0,27
1457378869,55,0,55,2,168960000,4600000000,75,12,100,776,0,0,27
1457378870,56,0,56,2,168960000,4600000000,75,12,100,776,0,0,27
1457378874,57,0,57,2,168960000,4600000000,75,12,100,776,0,0,27
1457378876,58,0,58,2,168960000,4600000000,75,12,100,776,0,0,27
1457378877,59,0,59,2,168960000,4600000000,75,12,100,776,0,0,27
1457378878,60,0,60,2,168960000,4600000000,75,12,100,776,0,0,27
1457378879,61,0,61,2,168960000,4600000000,75,12,100,776,0,0,27
1457378880,63,0,63,2,168960000,4600000000,75,12,100,776,0,0,27
1457378881,71,0,71,2,168960000,4600000000,75,12,100,776,0,0,27
1457378882,80,0,80,2,168960000,4600000000,75,12,100,776,1,0,27
1457378883,90,0,90,2,168960000,4600000000,75,12,100,776,1,0,27
1457378892,91,0,91,2,168960000,4600000000,75,12,100,776,1,0,27
1457378895,92,0,92,2,168960000,4600000000,75,12,100,776,1,0,27
1457378896,92,7,99,2,168960000,4600000000,75,12,100,776,1,0,27
1457378898,92,14,106,2,168960000,4600000000,75,12,100,776,1,0,27
1457378899,92,21,113,2,168960000,4600000000,75,12,100,776,1,0,27
1457378906,93,21,114,2,168960000,4600000000,75,12,100,776,1,0,27
1457378913,95,21,116,2,168960000,4600000000,75,12,100,776,1,0,27
1457378915,95,22,117,2,168960000,4600000000,75,12,100,776,1,0,27
1457378929,96,22,118,2,168960000,4600000000,75,12,100,776,1,0,27
1457378932,96,23,119,2,168960000,4600000000,75,12,100,776,1,0,27
1457378937,97,23,120,2,168960000,4600000000,75,12,100,776,1,0,27
1457378943,98,23,121,2,168960000,4600000000,75,12,100,776,1,0,27
1457378946,98,24,122,2,168960000,4600000000,75,12,100,776,1,0,27
1457378952,99,24,123,2,168960000,4600000000,75,12,100,776,1,0,27
1457378953,99,27,126,2,168960000,4600000000,75,12,100,776,1,0,27
1457378955,99,29,128,2,168960000,4600000000,75,12,100,776,1,0,27
1457378957,99,32,131,2,168960000,4600000000,75,12,100,776,1,0,27
1457378958,100,32,132,2,168960000,4600000000,75,12,100,776,1,0,27
1457378960,100,37,137,2,168960000,4600000000,75,12,100,776,1,1,27
1457378961,100,43,143,2,168960000,4600000000,75,12,100,776,1,1,27
1457378962,100,56,156,2,168960000,4600000000,75,12,100,776,1,1,27
1457378964,100,78,178,2,168960000,4600000000,75,12,100,776,1,2,27
1457378965,100,81,181,2,168960000,4600000000,75,12,100,776,1,2,27
1457378966,100,84,184,2,168960000,4600000000,75,12,100,776,1,2,27
1457378968,100,85,185,2,168960000,4600000000,75,12,100,776,1,2,27
1457378969,100,87,187,2,168960000,4600000000,75,12,100,776,1,2,27
1457378970,100,89,189,2,168960000,4600000000,75,12,100,776,1,2,27
1457378972,100,90,190,2,168960000,4600000000,75,12,100,776,1,2,27
1457378973,100,92,192,2,168960000,4600000000,75,12,100,776,1,2,27
1457378976,100,94,194,2,168960000,4600000000,75,12,100,776,1,2,27
1457378980,100,95,195,2,168960000,4600000000,75,12,100,776,1,2,27
1457378998,100,96,196,2,168960000,4600000000,75,12,100,776,1,2,27
1457379003,100,97,197,2,168960000,4600000000,75,12,100,776,1,2,27
1457379006,100,99,199,2,168960000,4600000000,75,12,100,776,1,2,27
1457379009,100,100,200,2,168960000,4600000000,75,12,100,776,1,2,27
1457361471,0,0,0,1,168960000,4600000000,35,12,100,776,0,0,27
1457361486,3,0,3,1,168960000,4600000000,35,12,100,776,0,0,27
1457361487,12,0,12,1,168960000,4600000000,35,12,100,776,0,0,27
1457361495,13,0,13,1,168960000,4600000000,35,12,100,776,0,0,27
1457361496,19,0,19,1,168960000,4600000000,35,12,100,776,0,0,27
1457361499,22,0,22,1,168960000,4600000000,35,12,100,776,0,0,27
1457361505,28,0,28,1,168960000,4600000000,35,12,100,776,0,0,27
1457361506,29,0,29,1,168960000,4600000000,35,12,100,776,0,0,27
1457361508,31,0,31,1,168960000,4600000000,35,12,100,776,0,0,27
1457361512,33,0,33,1,168960000,4600000000,35,12,100,776,0,0,27
1457361514,34,0,34,1,168960000,4600000000,35,12,100,776,0,0,27
1457361515,39,0,39,1,168960000,4600000000,35,12,100,776,1,0,27
1457361516,40,0,40,1,168960000,4600000000,35,12,100,776,1,0,27
1457361518,42,0,42,1,168960000,4600000000,35,12,100,776,1,0,27
1457361520,43,0,43,1,168960000,4600000000,35,12,100,776,1,0,27
1457361524,48,0,48,1,168960000,4600000000,35,12,100,776,1,0,27
1457361525,50,0,50,1,168960000,4600000000,35,12,100,776,1,0,27
1457361527,52,0,52,1,168960000,4600000000,35,12,100,776,1,0,27
1457361530,53,0,53,1,168960000,4600000000,35,12,100,776,1,0,27
1457361533,56,0,56,1,168960000,4600000000,35,12,100,776,1,0,27
1457361534,57,0,57,1,168960000,4600000000,35,12,100,776,1,0,27
1457361535,58,0,58,1,168960000,4600000000,35,12,100,776,1,0,27
1457361536,60,0,60,1,168960000,4600000000,35,12,100,776,1,0,27
1457361537,69,0,69,1,168960000,4600000000,35,12,100,776,1,0,27
1457361538,74,0,74,1,168960000,4600000000,35,12,100,776,1,0,27
1457361539,79,0,79,1,168960000,4600000000,35,12,100,776,1,0,27
1457361549,79,4,83,1,168960000,4600000000,35,12,100,776,1,0,27
1457361550,79,13,92,1,168960000,4600000000,35,12,100,776,1,0,27
1457361551,79,19,98,1,168960000,4600000000,35,12,100,776,1,0,27
1457361552,79,23,102,1,168960000,4600000000,35,12,100,776,1,0,27
1457361553,79,25,104,1,168960000,4600000000,35,12,100,776,1,0,27
1457361570,80,25,105,1,168960000,4600000000,35,12,100,776,1,0,27
1457361579,81,25,106,1,168960000,4600000000,35,12,100,776,1,0,27
1457361588,82,25,107,1,168960000,4600000000,35,12,100,776,1,0,27
1457361594,83,25,108,1,168960000,4600000000,35,12,100,776,1,0,27
1457361597,84,25,109,1,168960000,4600000000,35,12,100,776,1,0,27
1457361599,84,26,110,1,168960000,4600000000,35,12,100,776,1,0,27
1457361603,85,26,111,1,168960000,4600000000,35,12,100,776,1,0,27
1457361609,86,26,112,1,168960000,4600000000,35,12,100,776,1,0,27
1457361613,87,26,113,1,168960000,4600000000,35,12,100,776,1,0,27
1457361615,87,27,114,1,168960000,4600000000,35,12,100,776,1,0,27
1457361618,88,27,115,1,168960000,4600000000,35,12,100,776,1,0,27
1457361624,89,27,116,1,168960000,4600000000,35,12,100,776,1,0,27
1457361629,91,27,118,1,168960000,4600000000,35,12,100,776,1,0,27
1457361630,91,28,119,1,168960000,4600000000,35,12,100,776,1,0,27
1457361632,91,29,120,1,168960000,4600000000,35,12,100,776,1,0,27
1457361634,92,29,121,1,168960000,4600000000,35,12,100,776,1,0,27
1457361643,93,29,122,1,168960000,4600000000,35,12,100,776,1,0,27
1457361646,94,29,123,1,168960000,4600000000,35,12,100,776,1,0,27
1457361648,94,30,124,1,168960000,4600000000,35,12,100,776,1,0,27
1457361649,95,30,125,1,168960000,4600000000,35,12,100,776,1,0,27
1457361651,96,30,126,1,168960000,4600000000,35,12,100,776,1,0,27
1457361653,96,31,127,1,168960000,4600000000,35,12,100,776,1,0,27
1457361660,97,31,128,1,168960000,4600000000,35,12,100,776,1,0,27
1457361661,97,32,129,1,168960000,4600000000,35,12,100,776,1,0,27
1457361715,98,32,130,1,168960000,4600000000,35,12,100,776,1,0,27
1457361880,99,32,131,1,168960000,4600000000,35,12,100,776,1,0,27
1457361985,100,32,132,1,168960000,4600000000,35,12,100,776,1,0,27
1457361986,100,34,134,1,168960000,4600000000,35,12,100,776,1,1,27
1457361987,100,44,144,1,168960000,4600000000,35,12,100,776,1,1,27
1457361988,100,63,163,1,168960000,4600000000,35,12,100,776,1,1,27
1457361989,100,85,185,1,168960000,4600000000,35,12,100,776,1,2,27
1457361990,100,100,200,1,168960000,4600000000,35,12,100,776,1,2,27
1457382599,0,0,0,2,168960000,6200000000,75,12,100,776,0,0,36
1457382614,3,0,3,2,168960000,6200000000,75,12,100,776,0,0,36
1457382615,6,0,6,2,168960000,6200000000,75,12,100,776,0,0,36
1457382616,9,0,9,2,168960000,6200000000,75,12,100,776,0,0,36
1457382618,10,0,10,2,168960000,6200000000,75,12,100,776,0,0,36
1457382623,12,0,12,2,168960000,6200000000,75,12,100,776,0,0,36
1457382625,13,0,13,2,168960000,6200000000,75,12,100,776,0,0,36
1457382626,14,0,14,2,168960000,6200000000,75,12,100,776,0,0,36
1457382628,18,0,18,2,168960000,6200000000,75,12,100,776,0,0,36
1457382633,19,0,19,2,168960000,6200000000,75,12,100,776,0,0,36
1457382635,20,0,20,2,168960000,6200000000,75,12,100,776,0,0,36
1457382636,21,0,21,2,168960000,6200000000,75,12,100,776,0,0,36
1457382638,25,0,25,2,168960000,6200000000,75,12,100,776,0,0,36
1457382641,26,0,26,2,168960000,6200000000,75,12,100,776,0,0,36
1457382642,27,0,27,2,168960000,6200000000,75,12,100,776,0,0,36
1457382644,28,0,28,2,168960000,6200000000,75,12,100,776,0,0,36
1457382645,29,0,29,2,168960000,6200000000,75,12,100,776,0,0,36
1457382647,32,0,32,2,168960000,6200000000,75,12,100,776,0,0,36
1457382648,33,0,33,2,168960000,6200000000,75,12,100,776,0,0,36
1457382650,34,0,34,2,168960000,6200000000,75,12,100,776,0,0,36
1457382651,35,0,35,2,168960000,6200000000,75,12,100,776,0,0,36
1457382653,36,0,36,2,168960000,6200000000,75,12,100,776,0,0,36
1457382654,37,0,37,2,168960000,6200000000,75,12,100,776,0,0,36
1457382656,40,0,40,2,168960000,6200000000,75,12,100,776,0,0,36
1457382659,41,0,41,2,168960000,6200000000,75,12,100,776,0,0,36
1457382660,42,0,42,2,168960000,6200000000,75,12,100,776,0,0,36
1457382662,43,0,43,2,168960000,6200000000,75,12,100,776,0,0,36
1457382664,44,0,44,2,168960000,6200000000,75,12,100,776,0,0,36
1457382665,46,0,46,2,168960000,6200000000,75,12,100,776,0,0,36
1457382666,52,0,52,2,168960000,6200000000,75,12,100,776,0,0,36
1457382668,53,0,53,2,168960000,6200000000,75,12,100,776,0,0,36
1457382669,56,0,56,2,168960000,6200000000,75,12,100,776,0,0,36
1457382670,60,0,60,2,168960000,6200000000,75,12,100,776,0,0,36
1457382671,66,0,66,2,168960000,6200000000,75,12,100,776,0,0,36
1457382672,67,0,67,2,168960000,6200000000,75,12,100,776,0,0,36
1457382673,68,0,68,2,168960000,6200000000,75,12,100,776,0,0,36
1457382676,70,0,70,2,168960000,6200000000,75,12,100,776,0,0,36
1457382678,71,0,71,2,168960000,6200000000,75,12,100,776,0,0,36
1457382679,72,0,72,2,168960000,6200000000,75,12,100,776,0,0,36
1457382682,73,0,73,2,168960000,6200000000,75,12,100,776,0,0,36
1457382685,74,0,74,2,168960000,6200000000,75,12,100,776,0,0,36
1457382686,76,0,76,2,168960000,6200000000,75,12,100,776,1,0,36
1457382691,77,0,77,2,168960000,6200000000,75,12,100,776,1,0,36
1457382693,78,0,78,2,168960000,6200000000,75,12,100,776,1,0,36
1457382698,80,0,80,2,168960000,6200000000,75,12,100,776,1,0,36
1457382699,81,0,81,2,168960000,6200000000,75,12,100,776,1,0,36
1457382704,82,0,82,2,168960000,6200000000,75,12,100,776,1,0,36
1457382711,82,4,86,2,168960000,6200000000,75,12,100,776,1,0,36
1457382713,82,11,93,2,168960000,6200000000,75,12,100,776,1,0,36
1457382714,82,15,97,2,168960000,6200000000,75,12,100,776,1,0,36
1457382715,82,21,103,2,168960000,6200000000,75,12,100,776,1,0,36
1457382716,83,24,107,2,168960000,6200000000,75,12,100,776,1,0,36
