timestamp,map,reduce
1464525198,0,0
1464525215,5,0
1464525216,20,0
1464525218,23,0
1464525219,31,0
1464525222,32,0
1464525224,35,0
1464525225,44,0
1464525226,46,0
1464525237,47,0
1464525238,49,0
1464525239,53,0
1464525240,62,0
1464525241,64,0
1464525242,66,0
1464525243,72,0
1464525245,75,0
1464525246,78,0
1464525247,80,0
1464525248,85,0
1464525249,89,0
1464525250,90,0
1464525252,91,0
1464525258,93,0
1464525259,93,6
1464525260,93,10
1464525261,94,13
1464525262,95,16
1464525263,95,19
1464525264,95,20
1464525265,95,21
1464525266,95,22
1464525267,96,23
1464525268,96,25
1464525269,96,26
1464525270,97,26
1464525271,98,28
1464525272,99,28
1464525274,100,29
1464525277,100,30
1464525279,100,33
1464525280,100,34
1464525281,100,36
1464525283,100,41
1464525284,100,49
1464525285,100,53
1464525286,100,56
1464525287,100,65
1464525288,100,67
1464525289,100,69
1464525290,100,71
1464525291,100,72
1464525292,100,74
1464525293,100,77
1464525294,100,78
1464525295,100,79
1464525296,100,82
1464525297,100,83
1464525298,100,85
1464525299,100,88
1464525300,100,90
1464525302,100,92
1464525303,100,94
1464525304,100,95
1464525305,100,97
1464525306,100,99
1464525308,100,100
