timestamp,map,reduce
1464436588,0,0
1464436604,3,0
1464436605,6,0
1464436607,7,0
1464436608,10,0
1464436611,11,0
1464436614,14,0
1464436615,15,0
1464436628,16,0
1464436630,17,0
1464436631,19,0
1464436632,21,0
1464436633,23,0
1464436634,24,0
1464436635,25,0
1464436636,26,0
1464436639,27,0
1464436640,28,0
1464436641,30,0
1464436642,31,0
1464436643,32,0
1464436646,33,0
1464436653,34,0
1464436655,35,0
1464436656,37,0
1464436657,39,0
1464436658,41,0
1464436659,42,0
1464436660,43,0
1464436661,44,0
1464436662,45,0
1464436663,46,0
1464436665,48,0
1464436666,49,0
1464436667,50,0
1464436669,51,0
1464436673,52,0
1464436678,53,0
1464436679,54,0
1464436680,54,1
1464436681,55,1
1464436682,55,2
1464436683,55,3
1464436684,56,4
1464436685,56,6
1464436688,56,7
1464436689,57,7
1464436690,57,8
1464436691,58,8
1464436692,58,9
1464436695,58,10
1464436699,59,10
1464436702,60,10
1464436703,61,10
1464436704,62,10
1464436705,62,11
1464436706,63,11
1464436709,64,11
1464436713,64,12
1464436715,65,12
1464436719,66,12
1464436721,67,12
1464436722,68,12
1464436724,69,13
1464436728,70,13
1464436730,71,13
1464436731,71,14
1464436736,72,15
1464436739,73,15
1464436741,74,15
1464436742,75,16
1464436744,76,16
1464436745,77,16
1464436746,78,16
1464436749,78,17
1464436750,79,17
1464436753,80,17
1464436755,81,17
1464436758,82,17
1464436760,83,18
1464436763,84,18
1464436764,85,18
1464436765,86,18
1464436766,86,19
1464436769,87,19
1464436772,88,20
1464436777,89,20
1464436779,90,20
1464436782,91,21
1464436784,92,21
1464436785,93,21
1464436790,94,22
1464436794,95,22
1464436797,96,22
1464436798,96,23
1464436802,97,25
1464436804,98,26
1464436806,98,27
1464436809,99,28
1464436811,99,29
1464436814,99,30
1464436815,99,31
1464436816,100,31
1464436818,100,32
1464436821,100,33
1464436822,100,34
1464436824,100,36
1464436825,100,42
1464436826,100,47
1464436827,100,55
1464436828,100,59
1464436829,100,64
1464436830,100,66
1464436832,100,68
1464436834,100,69
1464436835,100,70
1464436836,100,71
1464436838,100,73
1464436840,100,74
1464436841,100,75
1464436842,100,76
1464436843,100,77
1464436844,100,78
1464436846,100,79
1464436847,100,80
1464436848,100,81
1464436849,100,82
1464436851,100,83
1464436852,100,84
1464436853,100,85
1464436854,100,86
1464436855,100,87
1464436857,100,88
1464436858,100,89
1464436859,100,90
1464436860,100,91
1464436862,100,92
1464436865,100,93
1464436867,100,94
1464436870,100,95
1464436872,100,96
1464436875,100,97
1464436877,100,98
1464436882,100,99
1464436891,100,100
