timestamp,map,reduce
1464526308,0,0
1464526326,1,0
1464526327,18,0
1464526328,21,0
1464526329,25,0
1464526330,30,0
1464526332,31,0
1464526333,35,0
1464526334,36,0
1464526336,40,0
1464526337,44,0
1464526338,46,0
1464526341,47,0
1464526342,48,0
1464526348,49,0
1464526352,51,0
1464526353,52,0
1464526354,56,0
1464526355,58,0
1464526356,67,0
1464526357,72,0
1464526358,74,0
1464526359,80,0
1464526360,81,0
1464526362,83,0
1464526363,84,0
1464526364,85,0
1464526365,87,0
1464526366,91,0
1464526367,93,0
1464526368,94,0
1464526370,95,0
1464526371,96,0
1464526373,96,4
1464526375,96,8
1464526376,97,8
1464526377,97,12
1464526378,98,15
1464526379,98,18
1464526380,99,20
1464526381,100,21
1464526382,100,23
1464526383,100,24
1464526385,100,26
1464526386,100,27
1464526387,100,28
1464526388,100,29
1464526389,100,32
1464526390,100,33
1464526391,100,39
1464526392,100,42
1464526393,100,44
1464526394,100,51
1464526396,100,53
1464526397,100,58
1464526398,100,62
1464526399,100,63
1464526400,100,65
1464526401,100,67
1464526402,100,72
1464526403,100,73
1464526404,100,75
1464526405,100,78
1464526406,100,79
1464526407,100,81
1464526408,100,83
1464526409,100,84
1464526410,100,86
1464526411,100,88
1464526412,100,89
1464526413,100,90
1464526414,100,91
1464526415,100,92
1464526416,100,93
1464526417,100,94
1464526419,100,95
1464526420,100,96
1464526421,100,97
1464526423,100,98
1464526424,100,99
1464526426,100,100
