timestamp,map,reduce
1464442419,0,0
1464442434,1,0
1464442436,2,0
1464442438,3,0
1464442439,4,0
1464442443,5,0
1464442446,6,0
1464442450,7,0
1464442460,8,0
1464442462,9,0
1464442465,10,0
1464442467,11,0
1464442471,12,0
1464442474,13,0
1464442477,14,0
1464442480,15,0
1464442486,16,0
1464442488,17,0
1464442490,18,0
1464442492,19,0
1464442497,20,0
1464442500,21,0
1464442501,22,0
1464442507,23,0
1464442510,24,0
1464442514,25,0
1464442517,26,0
1464442522,27,0
1464442526,28,0
1464442529,29,0
1464442532,30,0
1464442537,31,0
1464442541,32,0
1464442545,33,0
1464442548,34,0
1464442551,35,0
1464442554,36,0
1464442556,37,0
1464442559,38,0
1464442563,39,0
1464442566,40,0
1464442569,41,0
1464442572,42,0
1464442575,42,1
1464442576,43,1
1464442579,44,1
1464442586,44,2
1464442587,44,3
1464442589,44,4
1464442592,44,5
1464442594,45,5
1464442598,45,6
1464442601,45,7
1464442602,46,7
1464442604,46,8
1464442608,47,8
1464442610,47,9
1464442615,47,10
1464442621,47,11
1464442622,48,11
1464442625,48,12
1464442629,49,12
1464442631,49,13
1464442636,50,14
1464442640,51,14
1464442646,52,14
1464442647,52,15
1464442652,53,15
1464442657,53,16
1464442658,54,16
1464442665,55,16
1464442667,55,17
1464442671,56,17
1464442682,57,17
1464442683,57,18
1464442690,58,18
1464442694,58,19
1464442701,59,19
1464442706,60,19
1464442714,61,19
1464442715,61,20
1464442721,62,20
1464442725,63,20
1464442729,64,20
1464442732,65,20
1464442734,65,21
1464442738,66,21
1464442745,67,21
1464442749,67,22
1464442750,68,22
1464442754,69,22
1464442761,69,23
1464442763,70,23
1464442771,71,23
1464442776,72,23
1464442780,72,24
1464442783,73,24
1464442791,74,24
1464442798,75,24
1464442801,76,24
1464442806,77,25
1464442811,78,25
1464442817,79,25
1464442819,79,26
1464442820,80,26
1464442825,81,26
1464442829,82,26
1464442833,82,27
1464442841,83,27
1464442844,84,27
1464442845,84,28
1464442847,85,28
1464442852,86,28
1464442854,87,28
1464442855,87,29
1464442860,88,29
1464442862,89,29
1464442864,89,30
1464442865,90,30
1464442867,91,30
1464442869,92,30
1464442872,92,31
1464442874,94,31
1464442877,95,31
1464442878,96,31
1464442880,96,32
1464442881,97,32
1464442883,98,32
1464442885,99,32
1464442886,99,33
1464442888,100,33
1464442898,100,34
1464442900,100,40
1464442901,100,45
1464442902,100,49
1464442903,100,53
1464442904,100,59
1464442905,100,62
1464442906,100,64
1464442907,100,66
1464442908,100,67
1464442910,100,68
1464442913,100,69
1464442916,100,70
1464442919,100,71
1464442922,100,72
1464442925,100,73
1464442928,100,74
1464442931,100,75
1464442934,100,76
1464442937,100,77
1464442940,100,78
1464442944,100,79
1464442949,100,80
1464442955,100,81
1464442961,100,82
1464442967,100,83
1464442975,100,84
1464442982,100,85
1464442988,100,86
1464442995,100,87
1464443002,100,88
1464443009,100,89
1464443016,100,90
1464443023,100,91
1464443031,100,92
1464443037,100,93
1464443044,100,94
1464443051,100,95
1464443058,100,96
1464443065,100,97
1464443075,100,98
1464443096,100,99
1464443120,100,100
