timestamp,map,reduce
1464664738,0,0
1464664755,3,0
1464664757,10,0
1464664759,20,0
1464664760,24,0
1464664761,31,0
1464664762,32,0
1464664763,35,0
1464664765,37,0
1464664768,38,0
1464664769,44,0
1464664771,47,0
1464664772,48,0
1464664784,49,0
1464664786,52,0
1464664788,53,0
1464664789,57,0
1464664790,60,0
1464664791,65,0
1464664792,72,0
1464664793,74,0
1464664795,79,0
1464664796,83,0
1464664797,86,0
1464664799,90,0
1464664801,92,0
1464664803,93,0
1464664807,94,0
1464664809,95,0
1464664810,96,0
1464664815,97,0
1464664818,98,0
1464664819,99,0
1464664821,100,0
1464664834,100,4
1464664835,100,9
1464664838,100,14
1464664839,100,18
1464664840,100,23
1464664841,100,28
1464664842,100,30
1464664843,100,33
1464664844,100,35
1464664846,100,37
1464664847,100,41
1464664848,100,46
1464664850,100,51
1464664851,100,54
1464664853,100,58
1464664854,100,61
1464664855,100,62
1464664856,100,65
1464664857,100,67
1464664858,100,69
1464664860,100,72
1464664861,100,73
1464664862,100,75
1464664863,100,76
1464664866,100,77
1464664872,100,79
1464664875,100,80
1464664879,100,81
1464664880,100,82
1464664881,100,83
1464664882,100,84
1464664884,100,85
1464664886,100,86
1464664887,100,87
1464664889,100,88
1464664890,100,90
1464664892,100,91
1464664893,100,92
1464664895,100,93
1464664896,100,94
1464664901,100,95
1464664905,100,96
1464664912,100,97
1464664920,100,98
1464664922,100,99
1464664931,100,100
