timestamp,map,reduce
1464466684,0,0
1464466701,1,0
1464466703,4,0
1464466705,5,0
1464466706,7,0
1464466719,8,0
1464466722,9,0
1464466723,10,0
1464466727,12,0
1464466729,13,0
1464466730,14,0
1464466734,15,0
1464466736,16,0
1464466738,17,0
1464466739,18,0
1464466742,19,0
1464466743,20,0
1464466745,21,0
1464466746,22,0
1464466747,23,0
1464466748,24,0
1464466751,25,0
1464466754,26,0
1464466758,27,0
1464466761,28,0
1464466763,29,0
1464466764,30,0
1464466765,31,0
1464466768,32,0
1464466770,33,0
1464466772,34,0
1464466777,35,0
1464466778,36,0
1464466780,37,0
1464466784,38,0
1464466785,39,0
1464466787,40,0
1464466790,41,0
1464466792,42,0
1464466794,43,0
1464466795,44,0
1464466797,45,0
1464466798,46,0
1464466800,47,0
1464466803,48,0
1464466804,49,0
1464466805,50,0
1464466810,51,0
1464466812,52,0
1464466813,53,0
1464466814,54,0
1464466819,55,0
1464466820,56,0
1464466822,57,0
1464466825,57,1
1464466826,57,2
1464466827,57,3
1464466828,57,4
1464466831,57,6
1464466832,57,8
1464466835,57,9
1464466836,58,10
1464466839,59,11
1464466841,60,11
1464466842,60,12
1464466845,61,13
1464466847,61,14
1464466849,61,15
1464466851,61,16
1464466854,62,16
1464466855,62,17
1464466857,63,17
1464466858,63,18
1464466859,64,18
1464466860,65,18
1464466861,65,19
1464466864,66,20
1464466868,66,21
1464466869,67,21
1464466871,68,21
1464466872,68,22
1464466876,69,22
1464466878,69,23
1464466879,70,23
1464466882,71,23
1464466884,72,23
1464466885,72,24
1464466892,73,24
1464466894,74,24
1464466896,75,25
1464466901,76,25
1464466905,77,25
1464466907,78,25
1464466908,78,26
1464466909,79,26
1464466915,80,26
1464466917,81,26
1464466918,82,26
1464466919,82,27
1464466920,83,27
1464466922,84,27
1464466926,85,28
1464466927,86,28
1464466929,87,28
1464466931,87,29
1464466934,89,29
1464466936,90,29
1464466937,90,30
1464466940,91,30
1464466943,92,30
1464466945,93,30
1464466946,93,31
1464466948,94,31
1464466950,95,31
1464466952,96,32
1464466953,97,32
1464466956,98,32
1464466959,98,33
1464466968,99,33
1464466971,100,33
1464466972,100,35
1464466973,100,45
1464466974,100,50
1464466975,100,58
1464466976,100,62
1464466977,100,63
1464466978,100,64
1464466979,100,68
1464466980,100,69
1464466981,100,70
1464466982,100,71
1464466984,100,72
1464466985,100,73
1464466988,100,74
1464466990,100,75
1464466992,100,76
1464466993,100,77
1464466995,100,78
1464466996,100,79
1464466998,100,80
1464467000,100,81
1464467001,100,82
1464467002,100,83
1464467004,100,84
1464467006,100,85
1464467007,100,86
1464467009,100,87
1464467010,100,88
1464467012,100,89
1464467013,100,90
1464467015,100,91
1464467016,100,92
1464467018,100,93
1464467019,100,94
1464467021,100,95
1464467023,100,96
1464467025,100,97
1464467028,100,98
1464467033,100,99
1464467040,100,100
