timestamp,map,reduce
1464465780,0,0
1464465798,2,0
1464465800,4,0
1464465802,5,0
1464465804,7,0
1464465817,8,0
1464465819,9,0
1464465821,10,0
1464465823,11,0
1464465824,12,0
1464465826,13,0
1464465828,14,0
1464465832,15,0
1464465834,16,0
1464465836,18,0
1464465838,19,0
1464465840,20,0
1464465841,21,0
1464465844,22,0
1464465845,23,0
1464465847,24,0
1464465851,25,0
1464465852,26,0
1464465855,27,0
1464465857,28,0
1464465858,29,0
1464465861,30,0
1464465863,31,0
1464465866,32,0
1464465869,33,0
1464465870,34,0
1464465875,35,0
1464465876,36,0
1464465878,37,0
1464465879,38,0
1464465881,39,0
1464465884,40,0
1464465886,41,0
1464465891,42,0
1464465892,43,0
1464465894,44,0
1464465895,45,0
1464465896,46,0
1464465897,47,0
1464465899,48,0
1464465901,49,0
1464465903,50,0
1464465905,51,0
1464465908,52,0
1464465911,53,0
1464465912,54,0
1464465916,56,0
1464465920,57,1
1464465923,57,2
1464465924,57,3
1464465925,57,4
1464465929,58,4
1464465930,59,5
1464465933,60,5
1464465934,61,7
1464465938,62,7
1464465939,62,8
1464465943,63,8
1464465944,63,9
1464465946,64,10
1464465949,65,11
1464465954,67,12
1464465957,68,13
1464465958,69,13
1464465961,69,14
1464465963,70,14
1464465964,71,14
1464465965,71,15
1464465966,72,15
1464465968,72,16
1464465970,73,16
1464465973,74,16
1464465974,74,17
1464465975,75,17
1464465978,75,18
1464465981,76,19
1464465984,77,19
1464465985,77,20
1464465986,78,20
1464465988,78,21
1464465989,79,21
1464465993,80,21
1464465994,80,22
1464465996,81,22
1464465997,81,23
1464466000,82,24
1464466002,83,24
1464466005,84,24
1464466006,84,25
1464466007,85,25
1464466008,86,26
1464466011,87,26
1464466013,87,27
1464466015,89,27
1464466016,90,27
1464466017,90,28
1464466018,91,28
1464466019,91,29
1464466020,92,29
1464466022,93,29
1464466023,93,30
1464466024,94,30
1464466026,95,30
1464466028,96,31
1464466029,97,32
1464466032,99,32
1464466034,99,33
1464466043,100,33
1464466045,100,34
1464466046,100,42
1464466047,100,49
1464466048,100,52
1464466049,100,55
1464466050,100,63
1464466051,100,65
1464466052,100,66
1464466053,100,67
1464466054,100,68
1464466057,100,69
1464466060,100,70
1464466062,100,71
1464466065,100,72
1464466068,100,73
1464466071,100,74
1464466074,100,75
1464466077,100,76
1464466080,100,77
1464466083,100,78
1464466086,100,79
1464466089,100,80
1464466091,100,81
1464466094,100,82
1464466097,100,83
1464466099,100,84
1464466102,100,85
1464466105,100,86
1464466108,100,87
1464466111,100,88
1464466114,100,89
1464466117,100,90
1464466119,100,91
1464466122,100,92
1464466125,100,93
1464466128,100,94
1464466131,100,95
1464466134,100,96
1464466137,100,97
1464466140,100,98
1464466143,100,99
1464466148,100,100
