timestamp,map,reduce
1464530256,0,0
1464530273,20,0
1464530276,31,0
1464530279,33,0
1464530282,44,0
1464530283,46,0
1464530295,51,0
1464530296,55,0
1464530297,56,0
1464530298,60,0
1464530299,65,0
1464530300,67,0
1464530301,69,0
1464530302,74,0
1464530303,75,0
1464530304,77,0
1464530305,79,0
1464530306,82,0
1464530307,85,0
1464530308,89,0
1464530309,90,0
1464530310,91,0
1464530312,92,0
1464530316,92,4
1464530317,94,4
1464530318,95,11
1464530319,95,15
1464530320,95,16
1464530321,95,19
1464530322,95,21
1464530324,95,23
1464530325,95,24
1464530326,96,24
1464530327,96,25
1464530328,96,26
1464530329,97,26
1464530330,98,27
1464530331,98,28
1464530333,99,29
1464530335,100,30
1464530337,100,31
1464530339,100,33
1464530340,100,39
1464530342,100,47
1464530343,100,53
1464530344,100,58
1464530345,100,64
1464530346,100,66
1464530347,100,68
1464530348,100,70
1464530349,100,72
1464530350,100,73
1464530351,100,75
1464530352,100,77
1464530353,100,78
1464530354,100,80
1464530355,100,82
1464530356,100,83
1464530357,100,86
1464530358,100,88
1464530359,100,89
1464530360,100,92
1464530361,100,93
1464530362,100,94
1464530363,100,97
1464530365,100,98
1464530366,100,99
1464530368,100,100
