applicationID,time,reducer,percentage
application_1464023329551_0003,1464026207.0,2,5.1111113
application_1464023329551_0003,1464026209.0,4,5.3333335
application_1464023329551_0003,1464026210.0,2,5.1111113
application_1464023329551_0003,1464026213.0,4,5.3333335
application_1464023329551_0003,1464026213.0,5,4.888889
application_1464023329551_0003,1464026213.0,2,5.1111113
application_1464023329551_0003,1464026216.0,4,5.3333335
application_1464023329551_0003,1464026216.0,5,5.3333335
application_1464023329551_0003,1464026216.0,2,7.333334
application_1464023329551_0003,1464026219.0,4,7.111111
application_1464023329551_0003,1464026219.0,5,5.3333335
application_1464023329551_0003,1464026219.0,2,8.444445
application_1464023329551_0003,1464026222.0,4,8.88889
application_1464023329551_0003,1464026222.0,5,6.0000002
application_1464023329551_0003,1464026223.0,2,8.444445
application_1464023329551_0003,1464026225.0,5,8.88889
application_1464023329551_0003,1464026226.0,2,10.4444444
application_1464023329551_0003,1464026228.0,4,8.88889
application_1464023329551_0003,1464026229.0,5,8.88889
application_1464023329551_0003,1464026230.0,2,11.777778
application_1464023329551_0003,1464026231.0,4,11.111112
application_1464023329551_0003,1464026232.0,5,8.88889
application_1464023329551_0003,1464026233.0,2,11.777778
application_1464023329551_0003,1464026234.0,4,12.444445
application_1464023329551_0003,1464026235.0,5,11.777778
application_1464023329551_0003,1464026236.0,2,13.111112
application_1464023329551_0003,1464026237.0,4,12.444445
application_1464023329551_0003,1464026237.0,0,1.3333334
application_1464023329551_0003,1464026238.0,3,0.6666667
application_1464023329551_0003,1464026238.0,5,12.444445
application_1464023329551_0003,1464026239.0,2,15.111113
application_1464023329551_0003,1464026240.0,4,13.333334
application_1464023329551_0003,1464026240.0,1,1.1111112
application_1464023329551_0003,1464026241.0,5,12.444445
application_1464023329551_0003,1464026242.0,2,15.111113
application_1464023329551_0003,1464026243.0,4,15.333334
application_1464023329551_0003,1464026244.0,3,1.3333334
application_1464023329551_0003,1464026244.0,5,12.444445
application_1464023329551_0003,1464026244.0,0,3.5555556
application_1464023329551_0003,1464026245.0,2,15.555556
application_1464023329551_0003,1464026246.0,4,16.0
application_1464023329551_0003,1464026247.0,1,3.1111112
application_1464023329551_0003,1464026248.0,5,14.444445
application_1464023329551_0003,1464026248.0,3,2.6666667
application_1464023329551_0003,1464026248.0,0,4.6666667
application_1464023329551_0003,1464026248.0,2,16.88889
application_1464023329551_0003,1464026249.0,4,16.0
application_1464023329551_0003,1464026251.0,1,4.6666667
application_1464023329551_0003,1464026251.0,5,16.0
application_1464023329551_0003,1464026252.0,2,18.444446
application_1464023329551_0003,1464026252.0,0,5.1111113
application_1464023329551_0003,1464026253.0,4,17.555556
application_1464023329551_0003,1464026254.0,1,5.3333335
application_1464023329551_0003,1464026254.0,5,16.0
application_1464023329551_0003,1464026254.0,3,5.1111113
application_1464023329551_0003,1464026255.0,2,18.444446
application_1464023329551_0003,1464026255.0,0,5.1111113
application_1464023329551_0003,1464026256.0,4,19.555555
application_1464023329551_0003,1464026257.0,1,5.3333335
application_1464023329551_0003,1464026257.0,5,17.11111
application_1464023329551_0003,1464026257.0,3,5.3333335
application_1464023329551_0003,1464026258.0,2,19.333333
application_1464023329551_0003,1464026258.0,0,5.1111113
application_1464023329551_0003,1464026259.0,4,19.555555
application_1464023329551_0003,1464026260.0,1,5.3333335
application_1464023329551_0003,1464026260.0,5,19.333333
application_1464023329551_0003,1464026260.0,3,5.3333335
application_1464023329551_0003,1464026261.0,2,21.333334
application_1464023329551_0003,1464026261.0,0,5.1111113
application_1464023329551_0003,1464026262.0,4,20.222223
application_1464023329551_0003,1464026263.0,1,5.3333335
application_1464023329551_0003,1464026263.0,5,19.555555
application_1464023329551_0003,1464026263.0,3,5.3333335
application_1464023329551_0003,1464026264.0,2,21.777777
application_1464023329551_0003,1464026265.0,0,5.3333335
application_1464023329551_0003,1464026265.0,4,22.222224
application_1464023329551_0003,1464026266.0,5,19.555555
application_1464023329551_0003,1464026267.0,1,5.3333335
application_1464023329551_0003,1464026267.0,3,5.3333335
application_1464023329551_0003,1464026267.0,2,21.777777
application_1464023329551_0003,1464026269.0,4,23.111111
application_1464023329551_0003,1464026269.0,5,20.444445
application_1464023329551_0003,1464026269.0,0,7.333334
application_1464023329551_0003,1464026270.0,2,22.666667
application_1464023329551_0003,1464026270.0,1,5.555556
application_1464023329551_0003,1464026271.0,3,5.3333335
application_1464023329551_0003,1464026272.0,4,23.111111
application_1464023329551_0003,1464026272.0,5,22.222224
application_1464023329551_0003,1464026273.0,0,8.6666666
application_1464023329551_0003,1464026274.0,2,23.777777
application_1464023329551_0003,1464026274.0,1,7.111111
application_1464023329551_0003,1464026275.0,4,23.777777
application_1464023329551_0003,1464026276.0,5,22.88889
application_1464023329551_0003,1464026276.0,3,6.888889
application_1464023329551_0003,1464026276.0,0,8.6666666
application_1464023329551_0003,1464026277.0,2,25.333333
application_1464023329551_0003,1464026277.0,1,7.777778
application_1464023329551_0003,1464026278.0,4,25.777778
application_1464023329551_0003,1464026279.0,5,23.111111
application_1464023329551_0003,1464026279.0,3,8.88889
application_1464023329551_0003,1464026279.0,0,8.6666666
application_1464023329551_0003,1464026280.0,2,25.333333
application_1464023329551_0003,1464026281.0,1,8.88889
application_1464023329551_0003,1464026281.0,4,26.666668
application_1464023329551_0003,1464026282.0,5,24.444446
application_1464023329551_0003,1464026282.0,3,8.88889
application_1464023329551_0003,1464026282.0,0,8.6666666
application_1464023329551_0003,1464026283.0,2,26.0
application_1464023329551_0003,1464026284.0,1,8.88889
application_1464023329551_0003,1464026284.0,4,26.666668
application_1464023329551_0003,1464026285.0,5,26.0
application_1464023329551_0003,1464026285.0,3,8.88889
application_1464023329551_0003,1464026285.0,0,8.6666666
application_1464023329551_0003,1464026286.0,2,27.77778
application_1464023329551_0003,1464026287.0,1,8.88889
application_1464023329551_0003,1464026287.0,4,28.0
application_1464023329551_0003,1464026288.0,5,26.666668
application_1464023329551_0003,1464026288.0,3,8.88889
application_1464023329551_0003,1464026289.0,2,29.11111
application_1464023329551_0003,1464026289.0,0,8.88889
application_1464023329551_0003,1464026290.0,1,8.88889
application_1464023329551_0003,1464026290.0,4,30.222225
application_1464023329551_0003,1464026291.0,5,26.666668
application_1464023329551_0003,1464026291.0,3,8.88889
application_1464023329551_0003,1464026292.0,2,29.11111
application_1464023329551_0003,1464026292.0,0,11.777778
application_1464023329551_0003,1464026293.0,1,8.88889
application_1464023329551_0003,1464026293.0,4,30.222225
application_1464023329551_0003,1464026294.0,5,26.666668
