applicationID,time,reducer,percentage
application_1462718033130_0104,1463251558.0,0,1.8333334
application_1462718033130_0104,1463251559.0,4,2.0
application_1462718033130_0104,1463251559.0,3,1.8333334
application_1462718033130_0104,1463251561.0,0,2.0
application_1462718033130_0104,1463251562.0,5,1.9166667
application_1462718033130_0104,1463251563.0,3,2.0
application_1462718033130_0104,1463251563.0,4,2.0
application_1462718033130_0104,1463251564.0,0,2.0
application_1462718033130_0104,1463251565.0,5,1.9166667
application_1462718033130_0104,1463251566.0,3,2.0
application_1462718033130_0104,1463251566.0,4,2.0
application_1462718033130_0104,1463251568.0,0,2.7500002
application_1462718033130_0104,1463251568.0,5,3.0833334
application_1462718033130_0104,1463251569.0,3,2.5833335
application_1462718033130_0104,1463251570.0,4,3.3333335
application_1462718033130_0104,1463251571.0,0,3.25
application_1462718033130_0104,1463251571.0,5,3.25
application_1462718033130_0104,1463251572.0,3,3.3333335
application_1462718033130_0104,1463251573.0,4,3.3333335
application_1462718033130_0104,1463251574.0,0,3.3333335
application_1462718033130_0104,1463251575.0,5,3.25
application_1462718033130_0104,1463251575.0,3,3.3333335
application_1462718033130_0104,1463251576.0,4,3.3333335
application_1462718033130_0104,1463251577.0,0,4.1666668
application_1462718033130_0104,1463251578.0,5,4.1666668
application_1462718033130_0104,1463251578.0,3,3.4166668
application_1462718033130_0104,1463251579.0,4,4.5833334
application_1462718033130_0104,1463251580.0,0,4.6666667
application_1462718033130_0104,1463251581.0,5,4.5833334
application_1462718033130_0104,1463251582.0,3,4.3333333
application_1462718033130_0104,1463251582.0,4,4.6666667
application_1462718033130_0104,1463251583.0,0,4.6666667
application_1462718033130_0104,1463251585.0,5,4.5833334
application_1462718033130_0104,1463251585.0,3,4.6666667
application_1462718033130_0104,1463251585.0,4,4.6666667
application_1462718033130_0104,1463251587.0,0,5.5000003
application_1462718033130_0104,1463251588.0,5,5.4166667
application_1462718033130_0104,1463251588.0,3,4.6666667
application_1462718033130_0104,1463251588.0,4,5.5833336
application_1462718033130_0104,1463251590.0,0,6.0000002
application_1462718033130_0104,1463251591.0,5,5.9166666
application_1462718033130_0104,1463251591.0,3,5.2500002
application_1462718033130_0104,1463251591.0,4,6.0000002
application_1462718033130_0104,1463251593.0,0,6.0000002
application_1462718033130_0104,1463251594.0,5,5.9166666
application_1462718033130_0104,1463251594.0,3,6.0000002
application_1462718033130_0104,1463251594.0,4,6.0000002
application_1462718033130_0104,1463251596.0,0,6.75
application_1462718033130_0104,1463251597.0,5,6.0833335
application_1462718033130_0104,1463251597.0,3,6.0000002
application_1462718033130_0104,1463251598.0,4,6.8333335
application_1462718033130_0104,1463251598.0,1,0.33333334
application_1462718033130_0104,1463251599.0,0,7.333334
application_1462718033130_0104,1463251600.0,5,7.166667
application_1462718033130_0104,1463251600.0,3,6.1666667
application_1462718033130_0104,1463251601.0,4,7.333334
application_1462718033130_0104,1463251602.0,0,7.333334
application_1462718033130_0104,1463251603.0,1,0.5
application_1462718033130_0104,1463251603.0,2,0.4166667
application_1462718033130_0104,1463251603.0,5,7.2500005
application_1462718033130_0104,1463251603.0,3,7.333334
application_1462718033130_0104,1463251604.0,4,7.333334
application_1462718033130_0104,1463251605.0,0,7.666667
application_1462718033130_0104,1463251606.0,5,7.2500005
application_1462718033130_0104,1463251606.0,3,7.333334
application_1462718033130_0104,1463251607.0,4,7.5
application_1462718033130_0104,1463251607.0,1,1.0
application_1462718033130_0104,1463251608.0,2,1.0
application_1462718033130_0104,1463251608.0,0,8.6666666
application_1462718033130_0104,1463251610.0,5,7.666667
application_1462718033130_0104,1463251610.0,3,7.333334
application_1462718033130_0104,1463251610.0,4,8.416667
application_1462718033130_0104,1463251611.0,1,1.1666667
application_1462718033130_0104,1463251612.0,0,8.6666666
application_1462718033130_0104,1463251613.0,5,8.583333
application_1462718033130_0104,1463251613.0,3,8.5
application_1462718033130_0104,1463251613.0,4,8.6666666
application_1462718033130_0104,1463251615.0,1,1.8333334
application_1462718033130_0104,1463251615.0,2,1.5833333
application_1462718033130_0104,1463251615.0,0,9.0
application_1462718033130_0104,1463251616.0,5,8.583333
application_1462718033130_0104,1463251616.0,3,8.6666666
application_1462718033130_0104,1463251617.0,4,8.6666666
application_1462718033130_0104,1463251618.0,0,9.916668
application_1462718033130_0104,1463251618.0,1,1.9166667
application_1462718033130_0104,1463251618.0,2,1.9166667
application_1462718033130_0104,1463251619.0,3,8.6666666
application_1462718033130_0104,1463251619.0,5,8.75
application_1462718033130_0104,1463251620.0,4,9.3333334
application_1462718033130_0104,1463251621.0,0,10.000001
application_1462718033130_0104,1463251621.0,1,1.9166667
application_1462718033130_0104,1463251621.0,2,1.9166667
application_1462718033130_0104,1463251622.0,5,9.833333
application_1462718033130_0104,1463251622.0,3,9.3333334
application_1462718033130_0104,1463251623.0,4,10.000001
application_1462718033130_0104,1463251624.0,0,10.000001
application_1462718033130_0104,1463251624.0,1,1.9166667
application_1462718033130_0104,1463251624.0,2,1.9166667
application_1462718033130_0104,1463251625.0,5,9.916668
application_1462718033130_0104,1463251625.0,3,10.000001
application_1462718033130_0104,1463251626.0,4,10.000001
application_1462718033130_0104,1463251627.0,0,10.1666674
application_1462718033130_0104,1463251628.0,1,1.9166667
application_1462718033130_0104,1463251628.0,2,1.9166667
application_1462718033130_0104,1463251628.0,5,9.916668
application_1462718033130_0104,1463251628.0,3,10.000001
application_1462718033130_0104,1463251629.0,4,10.000001
application_1462718033130_0104,1463251630.0,0,11.333334
application_1462718033130_0104,1463251631.0,1,2.5000002
application_1462718033130_0104,1463251631.0,5,10.416667
application_1462718033130_0104,1463251631.0,3,10.250001
application_1462718033130_0104,1463251631.0,2,2.0
application_1462718033130_0104,1463251632.0,4,10.000001
application_1462718033130_0104,1463251633.0,0,11.333334
application_1462718033130_0104,1463251634.0,5,11.000001
application_1462718033130_0104,1463251635.0,3,11.083334
application_1462718033130_0104,1463251635.0,4,10.000001
application_1462718033130_0104,1463251636.0,1,3.0000001
application_1462718033130_0104,1463251636.0,0,11.333334
application_1462718033130_0104,1463251637.0,2,2.7500002
application_1462718033130_0104,1463251637.0,5,11.2500004
application_1462718033130_0104,1463251638.0,3,11.333334
application_1462718033130_0104,1463251638.0,4,10.1666674
application_1462718033130_0104,1463251639.0,1,3.25
application_1462718033130_0104,1463251639.0,0,11.333334
application_1462718033130_0104,1463251640.0,2,3.25
application_1462718033130_0104,1463251640.0,5,11.2500004
application_1462718033130_0104,1463251641.0,3,11.333334
application_1462718033130_0104,1463251641.0,4,11.2500004
application_1462718033130_0104,1463251642.0,1,3.25
application_1462718033130_0104,1463251642.0,0,11.333334
application_1462718033130_0104,1463251643.0,2,3.25
application_1462718033130_0104,1463251644.0,5,11.833333
application_1462718033130_0104,1463251644.0,4,11.333334
application_1462718033130_0104,1463251644.0,3,12.0000005
application_1462718033130_0104,1463251645.0,1,3.25
application_1462718033130_0104,1463251646.0,0,11.333334
application_1462718033130_0104,1463251646.0,2,3.25
application_1462718033130_0104,1463251647.0,5,12.583333
application_1462718033130_0104,1463251648.0,3,12.666667
application_1462718033130_0104,1463251648.0,4,11.333334
application_1462718033130_0104,1463251649.0,0,11.666667
application_1462718033130_0104,1463251649.0,1,3.25
application_1462718033130_0104,1463251649.0,2,3.25
application_1462718033130_0104,1463251650.0,5,12.583333
application_1462718033130_0104,1463251651.0,3,12.666667
application_1462718033130_0104,1463251651.0,4,11.5
application_1462718033130_0104,1463251652.0,0,12.583333
application_1462718033130_0104,1463251652.0,1,3.25
application_1462718033130_0104,1463251653.0,2,3.25
application_1462718033130_0104,1463251653.0,5,12.75
application_1462718033130_0104,1463251654.0,3,12.666667
application_1462718033130_0104,1463251654.0,4,12.5
application_1462718033130_0104,1463251655.0,0,12.666667
application_1462718033130_0104,1463251656.0,1,3.25
application_1462718033130_0104,1463251656.0,2,3.25
application_1462718033130_0104,1463251656.0,5,13.5
application_1462718033130_0104,1463251657.0,3,12.666667
application_1462718033130_0104,1463251657.0,4,12.666667
application_1462718033130_0104,1463251658.0,0,12.666667
application_1462718033130_0104,1463251659.0,1,3.25
application_1462718033130_0104,1463251659.0,2,3.25
application_1462718033130_0104,1463251659.0,5,13.916667
application_1462718033130_0104,1463251660.0,3,12.666667
application_1462718033130_0104,1463251660.0,4,12.666667
application_1462718033130_0104,1463251661.0,0,13.583334
application_1462718033130_0104,1463251662.0,5,13.916667
application_1462718033130_0104,1463251662.0,2,3.25
application_1462718033130_0104,1463251663.0,3,12.666667
application_1462718033130_0104,1463251663.0,1,3.25
application_1462718033130_0104,1463251663.0,4,13.083334
application_1462718033130_0104,1463251664.0,0,14.0
application_1462718033130_0104,1463251665.0,5,14.083335
application_1462718033130_0104,1463251666.0,3,12.666667
application_1462718033130_0104,1463251666.0,4,13.75
application_1462718033130_0104,1463251666.0,2,3.3333335
application_1462718033130_0104,1463251667.0,0,14.0
application_1462718033130_0104,1463251668.0,5,15.0
application_1462718033130_0104,1463251669.0,3,12.666667
application_1462718033130_0104,1463251669.0,4,14.0
application_1462718033130_0104,1463251670.0,0,14.0
application_1462718033130_0104,1463251672.0,5,15.25
application_1462718033130_0104,1463251672.0,3,12.666667
application_1462718033130_0104,1463251672.0,4,14.0
application_1462718033130_0104,1463251673.0,2,3.75
application_1462718033130_0104,1463251673.0,0,14.0
application_1462718033130_0104,1463251675.0,5,15.25
application_1462718033130_0104,1463251675.0,3,13.083334
application_1462718033130_0104,1463251676.0,4,14.0
application_1462718033130_0104,1463251676.0,0,14.083335
application_1462718033130_0104,1463251677.0,2,4.3333333
application_1462718033130_0104,1463251678.0,5,16.0
application_1462718033130_0104,1463251678.0,3,14.0
application_1462718033130_0104,1463251679.0,4,14.0
application_1462718033130_0104,1463251679.0,0,15.083334
application_1462718033130_0104,1463251680.0,1,3.666667
application_1462718033130_0104,1463251680.0,2,4.5833334
application_1462718033130_0104,1463251681.0,5,16.583334
application_1462718033130_0104,1463251681.0,3,14.0
application_1462718033130_0104,1463251682.0,4,14.0
application_1462718033130_0104,1463251683.0,0,15.333334
application_1462718033130_0104,1463251683.0,1,4.4166666
application_1462718033130_0104,1463251683.0,2,4.5833334
application_1462718033130_0104,1463251684.0,5,16.583334
application_1462718033130_0104,1463251684.0,3,14.0
application_1462718033130_0104,1463251685.0,4,14.0
application_1462718033130_0104,1463251686.0,0,15.333334
application_1462718033130_0104,1463251686.0,1,4.5833334
application_1462718033130_0104,1463251687.0,2,4.5833334
application_1462718033130_0104,1463251687.0,5,16.583334
application_1462718033130_0104,1463251687.0,3,14.833334
application_1462718033130_0104,1463251688.0,4,14.083335
application_1462718033130_0104,1463251689.0,0,15.333334
application_1462718033130_0104,1463251689.0,1,4.5833334
application_1462718033130_0104,1463251690.0,2,4.5833334
application_1462718033130_0104,1463251690.0,5,17.333333
application_1462718033130_0104,1463251690.0,3,15.333334
application_1462718033130_0104,1463251691.0,4,15.166667
application_1462718033130_0104,1463251692.0,0,15.333334
application_1462718033130_0104,1463251692.0,1,4.5833334
application_1462718033130_0104,1463251693.0,2,4.5833334
application_1462718033130_0104,1463251693.0,5,17.916667
application_1462718033130_0104,1463251693.0,3,15.333334
application_1462718033130_0104,1463251694.0,4,15.333334
application_1462718033130_0104,1463251695.0,0,15.333334
application_1462718033130_0104,1463251696.0,1,4.5833334
application_1462718033130_0104,1463251696.0,2,4.5833334
application_1462718033130_0104,1463251696.0,5,17.916667
application_1462718033130_0104,1463251697.0,3,15.333334
application_1462718033130_0104,1463251697.0,4,15.333334
application_1462718033130_0104,1463251698.0,0,15.333334
application_1462718033130_0104,1463251699.0,1,4.5833334
application_1462718033130_0104,1463251699.0,5,17.916667
application_1462718033130_0104,1463251699.0,2,5.2500002
application_1462718033130_0104,1463251700.0,3,15.583333
application_1462718033130_0104,1463251700.0,4,15.333334
application_1462718033130_0104,1463251701.0,0,15.333334
application_1462718033130_0104,1463251702.0,5,18.833333
application_1462718033130_0104,1463251702.0,1,4.5833334
application_1462718033130_0104,1463251703.0,2,5.9166666
application_1462718033130_0104,1463251703.0,3,16.583334
application_1462718033130_0104,1463251703.0,4,15.333334
application_1462718033130_0104,1463251704.0,0,15.75
application_1462718033130_0104,1463251705.0,5,19.25
application_1462718033130_0104,1463251705.0,1,5.3333335
application_1462718033130_0104,1463251706.0,3,16.666667
application_1462718033130_0104,1463251706.0,2,5.9166666
application_1462718033130_0104,1463251706.0,4,15.333334
application_1462718033130_0104,1463251707.0,0,16.666667
application_1462718033130_0104,1463251708.0,5,19.25
application_1462718033130_0104,1463251708.0,1,5.75
application_1462718033130_0104,1463251709.0,3,16.666667
application_1462718033130_0104,1463251709.0,2,5.9166666
application_1462718033130_0104,1463251709.0,4,15.333334
application_1462718033130_0104,1463251710.0,0,16.666667
application_1462718033130_0104,1463251712.0,1,5.9166666
application_1462718033130_0104,1463251712.0,5,19.666666
