applicationID,time,reducer,percentage
application_1462718033130_0108,1463255196.0,0,1.6666668
application_1462718033130_0108,1463255198.0,1,1.8333334
application_1462718033130_0108,1463255199.0,4,1.9166667
application_1462718033130_0108,1463255199.0,0,2.0
application_1462718033130_0108,1463255201.0,1,1.9166667
application_1462718033130_0108,1463255202.0,4,2.0
application_1462718033130_0108,1463255202.0,0,2.0
application_1462718033130_0108,1463255204.0,1,1.9166667
application_1462718033130_0108,1463255206.0,4,2.0
application_1462718033130_0108,1463255206.0,0,2.8333334
application_1462718033130_0108,1463255207.0,1,3.0833334
application_1462718033130_0108,1463255209.0,4,3.3333335
application_1462718033130_0108,1463255209.0,0,3.3333335
application_1462718033130_0108,1463255210.0,1,3.25
application_1462718033130_0108,1463255212.0,4,3.3333335
application_1462718033130_0108,1463255213.0,0,3.3333335
application_1462718033130_0108,1463255214.0,1,3.25
application_1462718033130_0108,1463255216.0,0,4.6666667
application_1462718033130_0108,1463255216.0,4,3.75
application_1462718033130_0108,1463255217.0,1,4.5
application_1462718033130_0108,1463255219.0,0,4.6666667
application_1462718033130_0108,1463255219.0,4,4.6666667
application_1462718033130_0108,1463255220.0,1,4.5833334
application_1462718033130_0108,1463255222.0,4,4.6666667
application_1462718033130_0108,1463255222.0,0,4.6666667
application_1462718033130_0108,1463255223.0,1,4.5833334
application_1462718033130_0108,1463255226.0,0,6.0000002
application_1462718033130_0108,1463255226.0,4,5.2500002
application_1462718033130_0108,1463255226.0,1,5.8333334
application_1462718033130_0108,1463255228.0,3,0.0
application_1462718033130_0108,1463255229.0,5,0.0
application_1462718033130_0108,1463255229.0,0,6.0000002
application_1462718033130_0108,1463255229.0,1,5.9166666
application_1462718033130_0108,1463255229.0,4,6.0000002
application_1462718033130_0108,1463255230.0,2,0.083333335
application_1462718033130_0108,1463255232.0,0,6.0000002
application_1462718033130_0108,1463255232.0,1,5.9166666
application_1462718033130_0108,1463255232.0,4,6.0000002
application_1462718033130_0108,1463255235.0,0,6.583334
application_1462718033130_0108,1463255235.0,1,6.666667
application_1462718033130_0108,1463255237.0,4,7.0
application_1462718033130_0108,1463255237.0,3,0.4166667
application_1462718033130_0108,1463255238.0,2,0.5
application_1462718033130_0108,1463255238.0,0,7.333334
application_1462718033130_0108,1463255238.0,5,0.4166667
application_1462718033130_0108,1463255239.0,1,7.2500005
application_1462718033130_0108,1463255240.0,4,7.333334
application_1462718033130_0108,1463255241.0,0,7.333334
application_1462718033130_0108,1463255242.0,1,7.2500005
application_1462718033130_0108,1463255242.0,3,1.0833333
application_1462718033130_0108,1463255242.0,2,0.9166667
application_1462718033130_0108,1463255243.0,5,0.9166667
application_1462718033130_0108,1463255243.0,4,7.333334
application_1462718033130_0108,1463255244.0,0,7.416667
application_1462718033130_0108,1463255245.0,1,8.3333336
application_1462718033130_0108,1463255246.0,4,8.6666666
application_1462718033130_0108,1463255247.0,5,1.1666667
application_1462718033130_0108,1463255248.0,0,8.6666666
application_1462718033130_0108,1463255248.0,1,8.583333
application_1462718033130_0108,1463255249.0,4,8.6666666
application_1462718033130_0108,1463255250.0,2,1.4166667
application_1462718033130_0108,1463255251.0,0,8.6666666
application_1462718033130_0108,1463255251.0,1,8.583333
application_1462718033130_0108,1463255251.0,5,1.5833333
application_1462718033130_0108,1463255252.0,4,8.6666666
application_1462718033130_0108,1463255254.0,0,8.6666666
application_1462718033130_0108,1463255254.0,2,1.9166667
application_1462718033130_0108,1463255255.0,1,8.583333
application_1462718033130_0108,1463255255.0,5,1.9166667
application_1462718033130_0108,1463255255.0,4,9.3333334
application_1462718033130_0108,1463255257.0,0,9.25
application_1462718033130_0108,1463255257.0,3,1.6666668
application_1462718033130_0108,1463255257.0,2,1.9166667
application_1462718033130_0108,1463255258.0,1,9.3333334
application_1462718033130_0108,1463255258.0,5,1.9166667
application_1462718033130_0108,1463255258.0,4,10.000001
application_1462718033130_0108,1463255260.0,0,10.000001
application_1462718033130_0108,1463255260.0,3,2.0
application_1462718033130_0108,1463255260.0,2,1.9166667
application_1462718033130_0108,1463255261.0,1,9.916668
application_1462718033130_0108,1463255261.0,5,1.9166667
application_1462718033130_0108,1463255261.0,4,10.000001
application_1462718033130_0108,1463255263.0,0,10.000001
application_1462718033130_0108,1463255263.0,3,2.0
application_1462718033130_0108,1463255263.0,2,1.9166667
application_1462718033130_0108,1463255264.0,1,9.916668
application_1462718033130_0108,1463255264.0,5,1.9166667
application_1462718033130_0108,1463255265.0,4,10.583334
application_1462718033130_0108,1463255266.0,0,10.000001
application_1462718033130_0108,1463255266.0,3,2.0
application_1462718033130_0108,1463255266.0,2,1.9166667
application_1462718033130_0108,1463255267.0,1,10.083334
application_1462718033130_0108,1463255267.0,5,1.9166667
application_1462718033130_0108,1463255268.0,4,11.333334
application_1462718033130_0108,1463255269.0,0,10.666667
application_1462718033130_0108,1463255269.0,3,2.0
application_1462718033130_0108,1463255270.0,1,11.083334
application_1462718033130_0108,1463255271.0,4,11.333334
application_1462718033130_0108,1463255272.0,2,2.3333333
application_1462718033130_0108,1463255272.0,0,11.333334
application_1462718033130_0108,1463255273.0,5,2.5000002
application_1462718033130_0108,1463255273.0,1,11.2500004
application_1462718033130_0108,1463255273.0,3,2.0833334
application_1462718033130_0108,1463255274.0,4,11.333334
application_1462718033130_0108,1463255275.0,0,11.333334
application_1462718033130_0108,1463255275.0,2,2.8333334
application_1462718033130_0108,1463255276.0,1,11.2500004
application_1462718033130_0108,1463255277.0,5,3.0833334
application_1462718033130_0108,1463255277.0,3,2.4166666
application_1462718033130_0108,1463255277.0,4,11.833333
application_1462718033130_0108,1463255278.0,0,11.666667
application_1462718033130_0108,1463255278.0,2,3.25
application_1462718033130_0108,1463255279.0,1,12.083334
application_1462718033130_0108,1463255280.0,5,3.25
application_1462718033130_0108,1463255280.0,3,3.3333335
application_1462718033130_0108,1463255280.0,4,12.5
application_1462718033130_0108,1463255281.0,0,12.5
application_1462718033130_0108,1463255282.0,2,3.25
application_1462718033130_0108,1463255282.0,1,12.583333
application_1462718033130_0108,1463255283.0,5,3.25
application_1462718033130_0108,1463255283.0,4,12.666667
application_1462718033130_0108,1463255284.0,3,3.3333335
application_1462718033130_0108,1463255284.0,0,12.666667
application_1462718033130_0108,1463255285.0,2,3.25
application_1462718033130_0108,1463255286.0,1,12.583333
application_1462718033130_0108,1463255286.0,5,3.25
application_1462718033130_0108,1463255287.0,4,12.666667
application_1462718033130_0108,1463255287.0,3,3.3333335
application_1462718033130_0108,1463255287.0,0,12.666667
application_1462718033130_0108,1463255289.0,1,12.833333
application_1462718033130_0108,1463255289.0,2,3.25
application_1462718033130_0108,1463255289.0,5,3.25
application_1462718033130_0108,1463255290.0,4,13.333334
application_1462718033130_0108,1463255290.0,3,3.3333335
application_1462718033130_0108,1463255291.0,0,12.666667
application_1462718033130_0108,1463255292.0,1,13.75
application_1462718033130_0108,1463255292.0,2,3.25
application_1462718033130_0108,1463255293.0,5,3.25
application_1462718033130_0108,1463255293.0,4,14.0
application_1462718033130_0108,1463255293.0,3,3.3333335
application_1462718033130_0108,1463255294.0,0,13.583334
application_1462718033130_0108,1463255295.0,1,13.916667
application_1462718033130_0108,1463255295.0,2,3.25
application_1462718033130_0108,1463255296.0,4,14.0
application_1462718033130_0108,1463255296.0,5,3.25
application_1462718033130_0108,1463255297.0,3,3.3333335
application_1462718033130_0108,1463255297.0,0,14.0
application_1462718033130_0108,1463255298.0,1,13.916667
application_1462718033130_0108,1463255299.0,4,14.0
application_1462718033130_0108,1463255300.0,0,14.0
application_1462718033130_0108,1463255300.0,5,3.75
application_1462718033130_0108,1463255300.0,2,3.25
application_1462718033130_0108,1463255301.0,1,14.333335
application_1462718033130_0108,1463255301.0,3,3.4166668
application_1462718033130_0108,1463255303.0,4,14.666668
