applicationID,time,reducer,percentage
application_1462718033130_0094,1463241314.0,0,1.8333334
application_1462718033130_0094,1463241314.0,1,1.9166667
application_1462718033130_0094,1463241315.0,4,1.5000001
application_1462718033130_0094,1463241317.0,2,1.1666667
application_1462718033130_0094,1463241318.0,1,1.9166667
application_1462718033130_0094,1463241318.0,5,1.4166667
application_1462718033130_0094,1463241318.0,4,2.0
application_1462718033130_0094,1463241319.0,0,2.0
application_1462718033130_0094,1463241320.0,2,1.9166667
application_1462718033130_0094,1463241321.0,1,1.9166667
application_1462718033130_0094,1463241321.0,5,1.9166667
application_1462718033130_0094,1463241321.0,4,2.0
application_1462718033130_0094,1463241322.0,0,2.0
application_1462718033130_0094,1463241323.0,2,1.9166667
application_1462718033130_0094,1463241324.0,5,1.9166667
application_1462718033130_0094,1463241324.0,1,2.1666666
application_1462718033130_0094,1463241324.0,4,2.6666667
application_1462718033130_0094,1463241325.0,0,2.9166667
application_1462718033130_0094,1463241326.0,2,2.0
application_1462718033130_0094,1463241328.0,1,3.25
application_1462718033130_0094,1463241328.0,5,2.5833335
application_1462718033130_0094,1463241328.0,0,3.3333335
application_1462718033130_0094,1463241328.0,4,3.3333335
application_1462718033130_0094,1463241330.0,2,2.9166667
application_1462718033130_0094,1463241331.0,1,3.25
application_1462718033130_0094,1463241331.0,5,3.1666666
application_1462718033130_0094,1463241331.0,0,3.3333335
application_1462718033130_0094,1463241332.0,4,3.3333335
application_1462718033130_0094,1463241333.0,2,3.25
application_1462718033130_0094,1463241334.0,1,3.3333335
application_1462718033130_0094,1463241334.0,5,3.25
application_1462718033130_0094,1463241335.0,0,3.666667
application_1462718033130_0094,1463241335.0,4,4.4166666
application_1462718033130_0094,1463241336.0,2,3.25
application_1462718033130_0094,1463241337.0,1,4.5833334
application_1462718033130_0094,1463241337.0,5,3.25
application_1462718033130_0094,1463241338.0,0,4.6666667
application_1462718033130_0094,1463241338.0,4,4.6666667
application_1462718033130_0094,1463241339.0,2,4.1666668
application_1462718033130_0094,1463241340.0,1,4.5833334
application_1462718033130_0094,1463241340.0,5,4.5833334
application_1462718033130_0094,1463241341.0,0,4.6666667
application_1462718033130_0094,1463241341.0,4,4.6666667
application_1462718033130_0094,1463241342.0,2,4.5833334
application_1462718033130_0094,1463241343.0,1,4.8333332
application_1462718033130_0094,1463241343.0,5,4.5833334
application_1462718033130_0094,1463241344.0,0,4.6666667
application_1462718033130_0094,1463241344.0,4,6.0000002
application_1462718033130_0094,1463241345.0,2,4.5833334
application_1462718033130_0094,1463241346.0,1,5.9166666
application_1462718033130_0094,1463241346.0,5,4.6666667
application_1462718033130_0094,1463241347.0,0,5.5000003
application_1462718033130_0094,1463241347.0,4,6.0000002
application_1462718033130_0094,1463241348.0,2,5.0000004
application_1462718033130_0094,1463241349.0,1,5.9166666
application_1462718033130_0094,1463241350.0,5,5.9166666
application_1462718033130_0094,1463241350.0,0,6.0000002
application_1462718033130_0094,1463241350.0,4,6.0000002
application_1462718033130_0094,1463241351.0,2,5.9166666
application_1462718033130_0094,1463241352.0,1,5.9166666
application_1462718033130_0094,1463241353.0,5,5.9166666
application_1462718033130_0094,1463241353.0,0,6.0000002
application_1462718033130_0094,1463241355.0,2,5.9166666
