applicationID,time,reducer,percentage
application_1464356555393_0004,1464358925.0,5,5.1111113
application_1464356555393_0004,1464358926.0,0,4.444445
application_1464356555393_0004,1464358927.0,1,5.1111113
application_1464356555393_0004,1464358927.0,3,4.2222224
application_1464356555393_0004,1464358928.0,5,5.3333335
application_1464356555393_0004,1464358930.0,0,5.1111113
application_1464356555393_0004,1464358930.0,1,5.3333335
application_1464356555393_0004,1464358930.0,3,5.3333335
application_1464356555393_0004,1464358931.0,5,5.3333335
application_1464356555393_0004,1464358933.0,0,5.1111113
application_1464356555393_0004,1464358933.0,1,5.3333335
application_1464356555393_0004,1464358933.0,3,5.3333335
application_1464356555393_0004,1464358934.0,5,6.888889
application_1464356555393_0004,1464358936.0,1,7.111111
application_1464356555393_0004,1464358936.0,3,6.888889
application_1464356555393_0004,1464358937.0,0,7.333334
application_1464356555393_0004,1464358937.0,5,8.88889
application_1464356555393_0004,1464358939.0,3,8.6666666
application_1464356555393_0004,1464358940.0,0,8.6666666
application_1464356555393_0004,1464358940.0,1,8.88889
application_1464356555393_0004,1464358940.0,5,8.88889
application_1464356555393_0004,1464358942.0,3,8.88889
application_1464356555393_0004,1464358943.0,0,8.6666666
application_1464356555393_0004,1464358943.0,1,8.88889
application_1464356555393_0004,1464358943.0,5,11.333334
application_1464356555393_0004,1464358945.0,3,9.1111116
application_1464356555393_0004,1464358946.0,1,9.1111116
application_1464356555393_0004,1464358946.0,0,9.3333334
application_1464356555393_0004,1464358946.0,5,12.444445
application_1464356555393_0004,1464358948.0,3,10.000001
application_1464356555393_0004,1464358949.0,0,11.111112
application_1464356555393_0004,1464358949.0,1,9.777778
application_1464356555393_0004,1464358950.0,5,12.444445
application_1464356555393_0004,1464358951.0,3,11.333334
application_1464356555393_0004,1464358952.0,0,12.222223
application_1464356555393_0004,1464358952.0,1,11.5555555
application_1464356555393_0004,1464358953.0,5,13.777778
application_1464356555393_0004,1464358955.0,3,12.444445
application_1464356555393_0004,1464358955.0,0,12.222223
application_1464356555393_0004,1464358955.0,1,12.444445
application_1464356555393_0004,1464358956.0,5,16.0
application_1464356555393_0004,1464358958.0,3,12.444445
application_1464356555393_0004,1464358958.0,0,12.888889
application_1464356555393_0004,1464358958.0,1,12.444445
application_1464356555393_0004,1464358960.0,5,16.0
application_1464356555393_0004,1464358961.0,3,13.555557
application_1464356555393_0004,1464358961.0,0,15.333334
application_1464356555393_0004,1464358961.0,1,13.111112
application_1464356555393_0004,1464358963.0,5,16.222224
application_1464356555393_0004,1464358964.0,3,14.888889
application_1464356555393_0004,1464358965.0,1,14.444445
application_1464356555393_0004,1464358964.0,0,15.777779
application_1464356555393_0004,1464358965.0,2,1.1111112
application_1464356555393_0004,1464358966.0,5,18.444446
application_1464356555393_0004,1464358967.0,3,16.0
application_1464356555393_0004,1464358968.0,0,15.777779
application_1464356555393_0004,1464358968.0,1,16.0
application_1464356555393_0004,1464358968.0,4,1.1111112
application_1464356555393_0004,1464358969.0,5,19.555555
application_1464356555393_0004,1464358970.0,3,16.0
application_1464356555393_0004,1464358971.0,0,18.0
application_1464356555393_0004,1464358971.0,1,16.0
application_1464356555393_0004,1464358972.0,4,3.3333335
application_1464356555393_0004,1464358972.0,2,3.3333335
application_1464356555393_0004,1464358972.0,5,19.555555
application_1464356555393_0004,1464358973.0,3,16.666667
application_1464356555393_0004,1464358974.0,0,19.333333
application_1464356555393_0004,1464358974.0,1,16.222224
application_1464356555393_0004,1464358975.0,2,4.888889
application_1464356555393_0004,1464358976.0,5,22.000001
application_1464356555393_0004,1464358977.0,3,18.444446
application_1464356555393_0004,1464358977.0,4,5.1111113
application_1464356555393_0004,1464358977.0,1,17.77778
application_1464356555393_0004,1464358977.0,0,19.333333
application_1464356555393_0004,1464358979.0,5,23.111111
application_1464356555393_0004,1464358979.0,2,5.1111113
application_1464356555393_0004,1464358980.0,4,5.1111113
application_1464356555393_0004,1464358980.0,3,19.555555
application_1464356555393_0004,1464358980.0,1,19.555555
application_1464356555393_0004,1464358980.0,0,19.333333
application_1464356555393_0004,1464358982.0,5,23.111111
application_1464356555393_0004,1464358982.0,2,5.1111113
application_1464356555393_0004,1464358983.0,3,19.555555
application_1464356555393_0004,1464358983.0,4,5.1111113
application_1464356555393_0004,1464358983.0,1,19.555555
application_1464356555393_0004,1464358983.0,0,21.777777
application_1464356555393_0004,1464358985.0,2,5.1111113
application_1464356555393_0004,1464358985.0,5,24.000001
application_1464356555393_0004,1464358986.0,3,20.888889
application_1464356555393_0004,1464358986.0,4,5.1111113
application_1464356555393_0004,1464358986.0,1,19.555555
application_1464356555393_0004,1464358986.0,0,22.88889
application_1464356555393_0004,1464358988.0,2,5.1111113
application_1464356555393_0004,1464358988.0,5,25.333333
application_1464356555393_0004,1464358989.0,3,23.111111
application_1464356555393_0004,1464358989.0,4,5.1111113
application_1464356555393_0004,1464358989.0,1,20.888889
application_1464356555393_0004,1464358989.0,0,22.88889
application_1464356555393_0004,1464358991.0,5,26.666668
application_1464356555393_0004,1464358991.0,2,5.1111113
application_1464356555393_0004,1464358992.0,3,23.111111
application_1464356555393_0004,1464358992.0,1,22.666667
application_1464356555393_0004,1464358992.0,4,6.0000002
application_1464356555393_0004,1464358992.0,0,23.333333
application_1464356555393_0004,1464358994.0,5,26.666668
application_1464356555393_0004,1464358995.0,2,6.666667
application_1464356555393_0004,1464358995.0,3,23.333333
application_1464356555393_0004,1464358995.0,1,23.111111
application_1464356555393_0004,1464358995.0,0,25.333333
application_1464356555393_0004,1464358995.0,4,6.666667
application_1464356555393_0004,1464358997.0,5,28.0
application_1464356555393_0004,1464358998.0,2,7.777778
application_1464356555393_0004,1464358998.0,3,24.444446
application_1464356555393_0004,1464358998.0,1,23.111111
application_1464356555393_0004,1464358998.0,0,26.666668
application_1464356555393_0004,1464358999.0,4,8.6666666
application_1464356555393_0004,1464359000.0,5,29.555556
application_1464356555393_0004,1464359001.0,2,8.6666666
application_1464356555393_0004,1464359001.0,3,26.666668
application_1464356555393_0004,1464359001.0,1,24.000001
application_1464356555393_0004,1464359001.0,0,26.666668
application_1464356555393_0004,1464359002.0,4,8.6666666
application_1464356555393_0004,1464359003.0,5,30.0
application_1464356555393_0004,1464359004.0,2,8.6666666
application_1464356555393_0004,1464359004.0,3,26.666668
application_1464356555393_0004,1464359004.0,1,26.666668
application_1464356555393_0004,1464359004.0,0,26.666668
application_1464356555393_0004,1464359005.0,4,8.6666666
application_1464356555393_0004,1464359006.0,5,31.111112
application_1464356555393_0004,1464359007.0,2,8.6666666
application_1464356555393_0004,1464359007.0,3,26.666668
application_1464356555393_0004,1464359007.0,1,26.666668
application_1464356555393_0004,1464359007.0,0,27.77778
application_1464356555393_0004,1464359009.0,4,10.000001
application_1464356555393_0004,1464359009.0,5,31.333333
application_1464356555393_0004,1464359010.0,2,9.555556
application_1464356555393_0004,1464359010.0,3,27.111113
application_1464356555393_0004,1464359010.0,1,26.666668
application_1464356555393_0004,1464359010.0,0,29.777777
application_1464356555393_0004,1464359012.0,4,12.222223
application_1464356555393_0004,1464359012.0,5,31.555557
application_1464356555393_0004,1464359013.0,2,11.333334
application_1464356555393_0004,1464359013.0,3,28.222224
application_1464356555393_0004,1464359014.0,0,30.222225
application_1464356555393_0004,1464359014.0,1,27.77778
