applicationID,time,reducer,percentage
application_1462718033130_0086,1463232934.0,1,0.58333334
application_1462718033130_0086,1463232936.0,0,1.75
application_1462718033130_0086,1463232936.0,4,2.0
application_1462718033130_0086,1463232936.0,2,1.8333334
application_1462718033130_0086,1463232937.0,3,1.5000001
application_1462718033130_0086,1463232937.0,5,1.5833333
application_1462718033130_0086,1463232938.0,1,1.6666668
application_1462718033130_0086,1463232939.0,0,2.0
application_1462718033130_0086,1463232939.0,4,2.0
application_1462718033130_0086,1463232940.0,2,1.9166667
application_1462718033130_0086,1463232941.0,5,1.9166667
application_1462718033130_0086,1463232941.0,1,2.0
application_1462718033130_0086,1463232942.0,0,2.0
application_1462718033130_0086,1463232942.0,3,2.0
application_1462718033130_0086,1463232942.0,4,2.0
application_1462718033130_0086,1463232943.0,2,1.9166667
application_1462718033130_0086,1463232944.0,5,1.9166667
application_1462718033130_0086,1463232944.0,1,2.0
application_1462718033130_0086,1463232945.0,4,3.0000001
application_1462718033130_0086,1463232945.0,3,2.0
application_1462718033130_0086,1463232946.0,0,2.8333334
application_1462718033130_0086,1463232947.0,2,2.7500002
application_1462718033130_0086,1463232947.0,5,2.4166666
application_1462718033130_0086,1463232947.0,1,2.4166666
application_1462718033130_0086,1463232949.0,4,3.3333335
application_1462718033130_0086,1463232949.0,0,3.3333335
application_1462718033130_0086,1463232949.0,3,2.5000002
application_1462718033130_0086,1463232950.0,2,3.25
application_1462718033130_0086,1463232950.0,5,3.25
application_1462718033130_0086,1463232950.0,1,3.1666666
application_1462718033130_0086,1463232952.0,4,3.3333335
application_1462718033130_0086,1463232952.0,0,3.3333335
application_1462718033130_0086,1463232952.0,3,3.3333335
application_1462718033130_0086,1463232953.0,2,3.25
application_1462718033130_0086,1463232953.0,5,3.25
application_1462718033130_0086,1463232953.0,1,3.3333335
application_1462718033130_0086,1463232955.0,4,4.6666667
application_1462718033130_0086,1463232955.0,0,3.9166667
application_1462718033130_0086,1463232956.0,5,3.25
application_1462718033130_0086,1463232956.0,3,3.3333335
application_1462718033130_0086,1463232956.0,1,3.3333335
application_1462718033130_0086,1463232956.0,2,3.75
application_1462718033130_0086,1463232958.0,4,4.6666667
application_1462718033130_0086,1463232958.0,0,4.6666667
application_1462718033130_0086,1463232959.0,3,3.5
application_1462718033130_0086,1463232959.0,5,4.1666668
application_1462718033130_0086,1463232959.0,1,3.9166667
application_1462718033130_0086,1463232960.0,2,4.5
application_1462718033130_0086,1463232961.0,4,4.6666667
application_1462718033130_0086,1463232961.0,0,4.6666667
application_1462718033130_0086,1463232962.0,3,4.6666667
application_1462718033130_0086,1463232962.0,5,4.5833334
application_1462718033130_0086,1463232962.0,1,4.6666667
application_1462718033130_0086,1463232963.0,2,4.5833334
application_1462718033130_0086,1463232964.0,4,6.0000002
application_1462718033130_0086,1463232965.0,0,5.4166667
application_1462718033130_0086,1463232965.0,3,4.6666667
application_1462718033130_0086,1463232965.0,5,4.5833334
application_1462718033130_0086,1463232967.0,4,6.0000002
application_1462718033130_0086,1463232966.0,2,4.5833334
application_1462718033130_0086,1463232965.0,1,4.6666667
application_1462718033130_0086,1463232968.0,0,6.0000002
application_1462718033130_0086,1463232969.0,5,4.5833334
application_1462718033130_0086,1463232969.0,3,4.6666667
application_1462718033130_0086,1463232970.0,2,5.9166666
application_1462718033130_0086,1463232970.0,4,6.0000002
application_1462718033130_0086,1463232970.0,1,5.3333335
application_1462718033130_0086,1463232971.0,0,6.0000002
application_1462718033130_0086,1463232972.0,3,5.166667
