applicationID,time,reducer,percentage
application_1462718033130_0112,1463260603.0,0,1.3333334
application_1462718033130_0112,1463260603.0,4,2.0
application_1462718033130_0112,1463260604.0,2,1.0
application_1462718033130_0112,1463260606.0,1,1.4166667
application_1462718033130_0112,1463260606.0,3,1.8333334
application_1462718033130_0112,1463260606.0,0,2.0
application_1462718033130_0112,1463260607.0,4,2.0
application_1462718033130_0112,1463260607.0,5,1.2500001
application_1462718033130_0112,1463260608.0,2,1.9166667
application_1462718033130_0112,1463260609.0,1,1.9166667
application_1462718033130_0112,1463260609.0,0,2.0
application_1462718033130_0112,1463260610.0,4,2.5000002
application_1462718033130_0112,1463260610.0,5,1.9166667
application_1462718033130_0112,1463260610.0,3,2.0
application_1462718033130_0112,1463260611.0,2,1.9166667
application_1462718033130_0112,1463260612.0,1,1.9166667
application_1462718033130_0112,1463260612.0,0,2.0
application_1462718033130_0112,1463260613.0,4,3.3333335
application_1462718033130_0112,1463260613.0,5,1.9166667
application_1462718033130_0112,1463260613.0,3,2.0
application_1462718033130_0112,1463260614.0,2,1.9166667
application_1462718033130_0112,1463260615.0,1,1.9166667
application_1462718033130_0112,1463260616.0,0,3.25
application_1462718033130_0112,1463260616.0,4,3.3333335
application_1462718033130_0112,1463260616.0,5,1.9166667
application_1462718033130_0112,1463260616.0,3,2.3333333
application_1462718033130_0112,1463260617.0,2,2.9166667
application_1462718033130_0112,1463260618.0,1,3.25
application_1462718033130_0112,1463260619.0,0,3.3333335
application_1462718033130_0112,1463260619.0,4,3.9166667
application_1462718033130_0112,1463260619.0,5,3.1666666
application_1462718033130_0112,1463260619.0,3,3.25
application_1462718033130_0112,1463260620.0,2,3.25
application_1462718033130_0112,1463260622.0,0,3.3333335
application_1462718033130_0112,1463260622.0,5,3.25
application_1462718033130_0112,1463260622.0,4,4.6666667
application_1462718033130_0112,1463260623.0,1,3.25
application_1462718033130_0112,1463260623.0,3,3.3333335
application_1462718033130_0112,1463260624.0,2,3.25
application_1462718033130_0112,1463260625.0,0,4.6666667
application_1462718033130_0112,1463260625.0,5,3.25
application_1462718033130_0112,1463260625.0,4,4.6666667
application_1462718033130_0112,1463260626.0,1,3.25
application_1462718033130_0112,1463260626.0,3,3.3333335
application_1462718033130_0112,1463260627.0,2,3.25
application_1462718033130_0112,1463260628.0,0,4.6666667
application_1462718033130_0112,1463260629.0,4,5.5833336
application_1462718033130_0112,1463260629.0,1,3.25
application_1462718033130_0112,1463260629.0,3,3.3333335
application_1462718033130_0112,1463260630.0,2,3.25
application_1462718033130_0112,1463260630.0,5,3.25
application_1462718033130_0112,1463260631.0,0,4.75
application_1462718033130_0112,1463260632.0,4,6.0000002
application_1462718033130_0112,1463260632.0,3,3.75
application_1462718033130_0112,1463260633.0,1,3.9166667
application_1462718033130_0112,1463260633.0,5,3.5833336
application_1462718033130_0112,1463260634.0,2,4.25
application_1462718033130_0112,1463260634.0,0,5.9166666
application_1462718033130_0112,1463260635.0,4,6.0000002
application_1462718033130_0112,1463260635.0,3,4.6666667
application_1462718033130_0112,1463260638.0,1,4.5833334
application_1462718033130_0112,1463260638.0,2,4.5833334
application_1462718033130_0112,1463260638.0,0,6.0000002
application_1462718033130_0112,1463260638.0,5,4.5833334
application_1462718033130_0112,1463260638.0,4,6.0000002
application_1462718033130_0112,1463260638.0,3,4.6666667
application_1462718033130_0112,1463260641.0,1,4.5833334
application_1462718033130_0112,1463260641.0,2,4.5833334
application_1462718033130_0112,1463260641.0,5,4.5833334
application_1462718033130_0112,1463260641.0,4,7.333334
application_1462718033130_0112,1463260641.0,0,6.0833335
application_1462718033130_0112,1463260642.0,3,4.6666667
application_1462718033130_0112,1463260644.0,5,4.5833334
application_1462718033130_0112,1463260644.0,2,4.5833334
application_1462718033130_0112,1463260644.0,1,4.9166664
application_1462718033130_0112,1463260644.0,4,7.333334
application_1462718033130_0112,1463260644.0,0,7.333334
application_1462718033130_0112,1463260645.0,3,4.8333332
application_1462718033130_0112,1463260647.0,1,5.9166666
application_1462718033130_0112,1463260647.0,2,5.5833336
application_1462718033130_0112,1463260647.0,5,5.3333335
application_1462718033130_0112,1463260647.0,4,7.333334
application_1462718033130_0112,1463260647.0,0,7.333334
application_1462718033130_0112,1463260648.0,3,5.75
application_1462718033130_0112,1463260650.0,1,5.9166666
application_1462718033130_0112,1463260650.0,2,5.9166666
application_1462718033130_0112,1463260650.0,5,5.9166666
application_1462718033130_0112,1463260650.0,0,7.333334
application_1462718033130_0112,1463260650.0,4,8.166667
application_1462718033130_0112,1463260651.0,3,6.0000002
application_1462718033130_0112,1463260653.0,1,5.9166666
application_1462718033130_0112,1463260653.0,5,5.9166666
application_1462718033130_0112,1463260653.0,0,8.6666666
application_1462718033130_0112,1463260653.0,4,8.6666666
application_1462718033130_0112,1463260654.0,2,5.9166666
application_1462718033130_0112,1463260654.0,3,6.0000002
application_1462718033130_0112,1463260656.0,1,7.2500005
application_1462718033130_0112,1463260656.0,5,5.9166666
application_1462718033130_0112,1463260657.0,0,8.6666666
application_1462718033130_0112,1463260657.0,4,8.6666666
application_1462718033130_0112,1463260657.0,2,5.9166666
