applicationID,time,reducer,percentage
application_1462718033130_0084,1463231040.0,1,1.75
application_1462718033130_0084,1463231041.0,5,1.8333334
application_1462718033130_0084,1463231041.0,0,2.0
application_1462718033130_0084,1463231042.0,4,2.0
application_1462718033130_0084,1463231044.0,5,1.9166667
application_1462718033130_0084,1463231044.0,1,1.9166667
application_1462718033130_0084,1463231045.0,0,2.0
application_1462718033130_0084,1463231045.0,4,2.0
application_1462718033130_0084,1463231047.0,5,1.9166667
application_1462718033130_0084,1463231047.0,1,1.9166667
application_1462718033130_0084,1463231048.0,0,2.25
application_1462718033130_0084,1463231049.0,4,2.0
application_1462718033130_0084,1463231051.0,5,2.25
application_1462718033130_0084,1463231051.0,1,2.25
application_1462718033130_0084,1463231052.0,0,3.3333335
application_1462718033130_0084,1463231052.0,4,2.8333334
application_1462718033130_0084,1463231054.0,5,3.25
application_1462718033130_0084,1463231054.0,1,3.25
application_1462718033130_0084,1463231055.0,0,3.3333335
application_1462718033130_0084,1463231055.0,4,3.3333335
application_1462718033130_0084,1463231057.0,5,3.25
application_1462718033130_0084,1463231057.0,1,3.25
application_1462718033130_0084,1463231058.0,0,3.3333335
application_1462718033130_0084,1463231058.0,4,3.3333335
application_1462718033130_0084,1463231060.0,5,3.25
application_1462718033130_0084,1463231060.0,1,3.25
application_1462718033130_0084,1463231061.0,0,4.6666667
application_1462718033130_0084,1463231061.0,4,4.4166666
application_1462718033130_0084,1463231063.0,5,3.9166667
application_1462718033130_0084,1463231064.0,1,4.1666668
application_1462718033130_0084,1463231064.0,0,4.6666667
application_1462718033130_0084,1463231064.0,4,4.6666667
application_1462718033130_0084,1463231067.0,5,4.5833334
application_1462718033130_0084,1463231067.0,1,4.5833334
application_1462718033130_0084,1463231067.0,0,4.6666667
application_1462718033130_0084,1463231067.0,4,4.6666667
application_1462718033130_0084,1463231070.0,5,4.5833334
application_1462718033130_0084,1463231070.0,1,4.5833334
application_1462718033130_0084,1463231071.0,0,5.4166667
application_1462718033130_0084,1463231071.0,4,5.4166667
application_1462718033130_0084,1463231073.0,5,4.5833334
application_1462718033130_0084,1463231073.0,1,4.5833334
application_1462718033130_0084,1463231074.0,0,6.0000002
application_1462718033130_0084,1463231075.0,4,6.0000002
application_1462718033130_0084,1463231076.0,5,4.6666667
application_1462718033130_0084,1463231076.0,1,5.3333335
application_1462718033130_0084,1463231077.0,0,6.0000002
application_1462718033130_0084,1463231078.0,4,6.0000002
application_1462718033130_0084,1463231080.0,1,5.9166666
application_1462718033130_0084,1463231080.0,5,5.9166666
application_1462718033130_0084,1463231081.0,0,6.25
