applicationID,time,reducer,percentage
application_1462718033130_0106,1463253370.0,1,1.9166667
application_1462718033130_0106,1463253372.0,4,2.0
application_1462718033130_0106,1463253372.0,0,2.0
application_1462718033130_0106,1463253373.0,3,2.0
application_1462718033130_0106,1463253373.0,1,1.9166667
application_1462718033130_0106,1463253374.0,2,1.9166667
application_1462718033130_0106,1463253375.0,5,1.9166667
application_1462718033130_0106,1463253375.0,4,2.0
application_1462718033130_0106,1463253376.0,0,2.0
application_1462718033130_0106,1463253377.0,3,2.0
application_1462718033130_0106,1463253377.0,1,1.9166667
application_1462718033130_0106,1463253377.0,2,1.9166667
application_1462718033130_0106,1463253378.0,5,1.9166667
application_1462718033130_0106,1463253379.0,0,2.0
application_1462718033130_0106,1463253379.0,4,2.1666666
application_1462718033130_0106,1463253380.0,3,2.0
application_1462718033130_0106,1463253380.0,1,3.1666666
application_1462718033130_0106,1463253380.0,2,1.9166667
application_1462718033130_0106,1463253381.0,5,1.9166667
application_1462718033130_0106,1463253382.0,0,3.0833334
application_1462718033130_0106,1463253382.0,4,3.3333335
application_1462718033130_0106,1463253383.0,3,3.0833334
application_1462718033130_0106,1463253383.0,1,3.25
application_1462718033130_0106,1463253383.0,2,2.8333334
application_1462718033130_0106,1463253384.0,5,2.0
application_1462718033130_0106,1463253385.0,0,3.3333335
application_1462718033130_0106,1463253385.0,4,3.3333335
application_1462718033130_0106,1463253386.0,1,3.25
application_1462718033130_0106,1463253386.0,3,3.3333335
application_1462718033130_0106,1463253387.0,2,3.25
application_1462718033130_0106,1463253387.0,5,3.25
application_1462718033130_0106,1463253388.0,0,3.3333335
application_1462718033130_0106,1463253388.0,4,3.3333335
application_1462718033130_0106,1463253389.0,1,4.5
application_1462718033130_0106,1463253389.0,3,3.3333335
application_1462718033130_0106,1463253390.0,2,3.25
application_1462718033130_0106,1463253391.0,0,4.0
application_1462718033130_0106,1463253391.0,4,4.5
application_1462718033130_0106,1463253392.0,5,3.25
application_1462718033130_0106,1463253392.0,1,4.5833334
application_1462718033130_0106,1463253393.0,3,4.25
application_1462718033130_0106,1463253393.0,2,3.9166667
application_1462718033130_0106,1463253394.0,0,4.6666667
application_1462718033130_0106,1463253394.0,4,4.6666667
application_1462718033130_0106,1463253395.0,5,3.25
application_1462718033130_0106,1463253395.0,1,4.5833334
application_1462718033130_0106,1463253396.0,3,4.6666667
application_1462718033130_0106,1463253396.0,2,4.5833334
application_1462718033130_0106,1463253397.0,0,4.6666667
application_1462718033130_0106,1463253397.0,4,4.6666667
application_1462718033130_0106,1463253398.0,5,4.5833334
application_1462718033130_0106,1463253398.0,1,5.75
application_1462718033130_0106,1463253399.0,3,4.6666667
application_1462718033130_0106,1463253400.0,0,5.2500002
application_1462718033130_0106,1463253401.0,4,5.666667
application_1462718033130_0106,1463253401.0,2,4.5833334
application_1462718033130_0106,1463253401.0,5,4.5833334
application_1462718033130_0106,1463253402.0,3,5.5000003
application_1462718033130_0106,1463253401.0,1,5.9166666
application_1462718033130_0106,1463253403.0,0,6.0000002
application_1462718033130_0106,1463253404.0,4,6.0000002
application_1462718033130_0106,1463253404.0,5,4.5833334
application_1462718033130_0106,1463253404.0,2,5.0000004
application_1462718033130_0106,1463253406.0,3,6.0000002
application_1462718033130_0106,1463253406.0,1,5.9166666
application_1462718033130_0106,1463253406.0,0,6.0000002
application_1462718033130_0106,1463253407.0,4,6.0000002
application_1462718033130_0106,1463253407.0,5,5.3333335
application_1462718033130_0106,1463253407.0,2,5.9166666
application_1462718033130_0106,1463253409.0,3,6.0000002
application_1462718033130_0106,1463253409.0,1,7.2500005
application_1462718033130_0106,1463253409.0,0,6.333333
application_1462718033130_0106,1463253410.0,4,6.25
application_1462718033130_0106,1463253410.0,5,5.8333334
application_1462718033130_0106,1463253411.0,2,5.9166666
application_1462718033130_0106,1463253412.0,1,7.2500005
application_1462718033130_0106,1463253412.0,3,6.666667
application_1462718033130_0106,1463253412.0,0,7.333334
application_1462718033130_0106,1463253413.0,4,7.2500005
application_1462718033130_0106,1463253413.0,5,5.9166666
application_1462718033130_0106,1463253414.0,2,6.5
application_1462718033130_0106,1463253415.0,1,7.2500005
application_1462718033130_0106,1463253415.0,3,7.2500005
application_1462718033130_0106,1463253415.0,0,7.333334
application_1462718033130_0106,1463253416.0,4,7.333334
application_1462718033130_0106,1463253417.0,5,6.583334
application_1462718033130_0106,1463253417.0,2,7.2500005
application_1462718033130_0106,1463253418.0,1,8.166667
application_1462718033130_0106,1463253418.0,3,7.333334
application_1462718033130_0106,1463253418.0,0,7.333334
application_1462718033130_0106,1463253419.0,4,7.5
application_1462718033130_0106,1463253420.0,5,7.2500005
application_1462718033130_0106,1463253420.0,2,7.2500005
application_1462718033130_0106,1463253421.0,1,8.583333
application_1462718033130_0106,1463253421.0,3,7.333334
application_1462718033130_0106,1463253422.0,0,8.0
application_1462718033130_0106,1463253422.0,4,8.5
application_1462718033130_0106,1463253423.0,5,7.2500005
application_1462718033130_0106,1463253423.0,2,7.2500005
application_1462718033130_0106,1463253424.0,1,8.583333
application_1462718033130_0106,1463253424.0,3,7.9166666
application_1462718033130_0106,1463253425.0,0,8.6666666
application_1462718033130_0106,1463253425.0,4,8.6666666
application_1462718033130_0106,1463253426.0,5,7.2500005
application_1462718033130_0106,1463253427.0,2,8.166667
application_1462718033130_0106,1463253427.0,3,8.6666666
application_1462718033130_0106,1463253428.0,0,8.6666666
