applicationID,time,reducer,percentage
application_1462718033130_0088,1463235735.0,0,1.5000001
application_1462718033130_0088,1463235735.0,1,1.0
application_1462718033130_0088,1463235735.0,5,1.5000001
application_1462718033130_0088,1463235736.0,3,1.8333334
application_1462718033130_0088,1463235737.0,4,1.6666668
application_1462718033130_0088,1463235738.0,1,1.8333334
application_1462718033130_0088,1463235739.0,5,1.9166667
application_1462718033130_0088,1463235739.0,3,2.0
application_1462718033130_0088,1463235739.0,0,2.0
application_1462718033130_0088,1463235740.0,4,2.0
application_1462718033130_0088,1463235741.0,1,1.9166667
application_1462718033130_0088,1463235742.0,5,1.9166667
application_1462718033130_0088,1463235742.0,3,2.0
application_1462718033130_0088,1463235742.0,0,2.0
application_1462718033130_0088,1463235743.0,4,2.0
application_1462718033130_0088,1463235745.0,1,1.9166667
application_1462718033130_0088,1463235745.0,5,1.9166667
application_1462718033130_0088,1463235745.0,3,3.0000001
application_1462718033130_0088,1463235746.0,0,2.4166666
application_1462718033130_0088,1463235746.0,4,2.8333334
application_1462718033130_0088,1463235748.0,1,3.1666666
application_1462718033130_0088,1463235748.0,5,3.25
application_1462718033130_0088,1463235749.0,3,3.25
application_1462718033130_0088,1463235749.0,0,3.3333335
application_1462718033130_0088,1463235750.0,4,3.3333335
application_1462718033130_0088,1463235751.0,1,3.25
application_1462718033130_0088,1463235752.0,3,3.3333335
application_1462718033130_0088,1463235752.0,5,3.25
application_1462718033130_0088,1463235753.0,4,3.3333335
application_1462718033130_0088,1463235753.0,0,3.3333335
application_1462718033130_0088,1463235755.0,3,4.5833334
application_1462718033130_0088,1463235755.0,1,3.25
application_1462718033130_0088,1463235756.0,5,3.666667
application_1462718033130_0088,1463235756.0,4,4.5833334
application_1462718033130_0088,1463235756.0,0,4.0833335
application_1462718033130_0088,1463235758.0,1,4.25
application_1462718033130_0088,1463235758.0,3,4.6666667
application_1462718033130_0088,1463235759.0,5,4.5833334
application_1462718033130_0088,1463235759.0,4,4.6666667
application_1462718033130_0088,1463235759.0,0,4.6666667
application_1462718033130_0088,1463235761.0,3,4.6666667
application_1462718033130_0088,1463235761.0,1,4.5833334
application_1462718033130_0088,1463235762.0,4,4.6666667
application_1462718033130_0088,1463235763.0,5,4.5833334
application_1462718033130_0088,1463235764.0,0,4.6666667
application_1462718033130_0088,1463235765.0,3,5.2500002
application_1462718033130_0088,1463235765.0,1,4.5833334
application_1462718033130_0088,1463235766.0,5,4.5833334
application_1462718033130_0088,1463235766.0,4,5.75
application_1462718033130_0088,1463235767.0,0,4.6666667
application_1462718033130_0088,1463235768.0,3,6.0000002
application_1462718033130_0088,1463235768.0,1,5.666667
application_1462718033130_0088,1463235769.0,4,6.0000002
application_1462718033130_0088,1463235769.0,5,5.666667
application_1462718033130_0088,1463235771.0,0,5.9166666
