applicationID,time,reducer,percentage
application_1464356555393_0002,1464357066.0,0,5.1111113
application_1464356555393_0002,1464357068.0,1,4.888889
application_1464356555393_0002,1464357069.0,0,5.1111113
application_1464356555393_0002,1464357069.0,2,4.888889
application_1464356555393_0002,1464357071.0,1,5.3333335
application_1464356555393_0002,1464357072.0,0,5.1111113
application_1464356555393_0002,1464357072.0,2,5.1111113
application_1464356555393_0002,1464357073.0,4,5.3333335
application_1464356555393_0002,1464357073.0,3,5.1111113
application_1464356555393_0002,1464357074.0,1,5.3333335
application_1464356555393_0002,1464357074.0,5,5.3333335
application_1464356555393_0002,1464357075.0,0,8.0
application_1464356555393_0002,1464357075.0,2,5.1111113
application_1464356555393_0002,1464357076.0,4,5.3333335
application_1464356555393_0002,1464357076.0,3,5.3333335
application_1464356555393_0002,1464357077.0,5,5.3333335
application_1464356555393_0002,1464357078.0,1,7.777778
application_1464356555393_0002,1464357078.0,0,8.6666666
application_1464356555393_0002,1464357079.0,2,6.666667
application_1464356555393_0002,1464357079.0,4,5.3333335
application_1464356555393_0002,1464357079.0,3,5.3333335
application_1464356555393_0002,1464357081.0,5,5.3333335
application_1464356555393_0002,1464357081.0,1,8.88889
application_1464356555393_0002,1464357081.0,0,8.6666666
application_1464356555393_0002,1464357082.0,2,8.0
application_1464356555393_0002,1464357082.0,4,8.444445
application_1464356555393_0002,1464357083.0,3,7.555556
application_1464356555393_0002,1464357084.0,5,7.111111
application_1464356555393_0002,1464357084.0,1,8.88889
application_1464356555393_0002,1464357084.0,0,8.6666666
application_1464356555393_0002,1464357085.0,2,8.6666666
application_1464356555393_0002,1464357085.0,4,8.88889
application_1464356555393_0002,1464357086.0,3,8.88889
application_1464356555393_0002,1464357087.0,5,8.88889
application_1464356555393_0002,1464357087.0,1,8.88889
application_1464356555393_0002,1464357087.0,0,9.777778
application_1464356555393_0002,1464357088.0,2,8.6666666
application_1464356555393_0002,1464357088.0,4,8.88889
application_1464356555393_0002,1464357089.0,3,8.88889
application_1464356555393_0002,1464357090.0,5,8.88889
application_1464356555393_0002,1464357090.0,1,10.000001
application_1464356555393_0002,1464357090.0,0,12.222223
application_1464356555393_0002,1464357091.0,2,9.3333334
application_1464356555393_0002,1464357091.0,4,10.666667
application_1464356555393_0002,1464357092.0,3,9.555556
application_1464356555393_0002,1464357093.0,5,9.1111116
application_1464356555393_0002,1464357093.0,1,11.333334
application_1464356555393_0002,1464357093.0,0,12.222223
application_1464356555393_0002,1464357094.0,2,10.4444444
application_1464356555393_0002,1464357094.0,4,12.444445
application_1464356555393_0002,1464357095.0,3,10.4444444
application_1464356555393_0002,1464357096.0,5,9.3333334
application_1464356555393_0002,1464357096.0,1,12.222223
application_1464356555393_0002,1464357096.0,0,12.222223
application_1464356555393_0002,1464357097.0,2,12.0000005
application_1464356555393_0002,1464357097.0,4,12.444445
application_1464356555393_0002,1464357098.0,3,11.333334
application_1464356555393_0002,1464357099.0,5,10.222223
application_1464356555393_0002,1464357099.0,1,12.444445
application_1464356555393_0002,1464357100.0,0,12.444445
application_1464356555393_0002,1464357100.0,2,12.222223
application_1464356555393_0002,1464357101.0,4,13.333334
application_1464356555393_0002,1464357101.0,3,12.444445
application_1464356555393_0002,1464357102.0,5,12.0000005
application_1464356555393_0002,1464357102.0,1,13.111112
application_1464356555393_0002,1464357103.0,0,14.222223
application_1464356555393_0002,1464357103.0,2,12.444445
application_1464356555393_0002,1464357104.0,4,15.333334
application_1464356555393_0002,1464357104.0,3,12.444445
application_1464356555393_0002,1464357105.0,5,12.444445
application_1464356555393_0002,1464357106.0,0,15.555556
application_1464356555393_0002,1464357106.0,1,14.444445
application_1464356555393_0002,1464357107.0,2,12.888889
application_1464356555393_0002,1464357107.0,4,16.0
application_1464356555393_0002,1464357107.0,3,13.555557
application_1464356555393_0002,1464357108.0,5,12.444445
application_1464356555393_0002,1464357109.0,0,15.777779
application_1464356555393_0002,1464357109.0,1,16.0
application_1464356555393_0002,1464357110.0,2,14.222223
application_1464356555393_0002,1464357110.0,4,16.0
application_1464356555393_0002,1464357110.0,3,14.666668
application_1464356555393_0002,1464357111.0,5,13.333334
application_1464356555393_0002,1464357112.0,0,16.0
application_1464356555393_0002,1464357112.0,1,16.0
application_1464356555393_0002,1464357113.0,2,15.111113
application_1464356555393_0002,1464357113.0,4,17.555556
application_1464356555393_0002,1464357113.0,3,15.777779
