applicationID,time,reducer,percentage
application_1462718033130_0100,1463247520.0,2,1.8333334
application_1462718033130_0100,1463247520.0,1,1.3333334
application_1462718033130_0100,1463247522.0,5,1.9166667
application_1462718033130_0100,1463247523.0,2,1.9166667
application_1462718033130_0100,1463247523.0,1,1.9166667
application_1462718033130_0100,1463247525.0,5,1.9166667
application_1462718033130_0100,1463247526.0,2,1.9166667
application_1462718033130_0100,1463247527.0,1,1.9166667
application_1462718033130_0100,1463247529.0,5,1.9166667
application_1462718033130_0100,1463247529.0,2,2.5000002
application_1462718033130_0100,1463247531.0,1,2.4166666
application_1462718033130_0100,1463247532.0,2,3.25
application_1462718033130_0100,1463247532.0,5,3.25
application_1462718033130_0100,1463247534.0,1,3.25
application_1462718033130_0100,1463247535.0,2,3.25
application_1462718033130_0100,1463247535.0,5,3.25
application_1462718033130_0100,1463247537.0,1,3.25
application_1462718033130_0100,1463247539.0,5,3.25
application_1462718033130_0100,1463247539.0,2,4.1666668
application_1462718033130_0100,1463247540.0,1,4.0833335
application_1462718033130_0100,1463247542.0,5,4.5833334
application_1462718033130_0100,1463247542.0,2,4.5833334
application_1462718033130_0100,1463247543.0,1,4.5833334
application_1462718033130_0100,1463247545.0,2,4.5833334
application_1462718033130_0100,1463247545.0,5,4.5833334
application_1462718033130_0100,1463247546.0,1,4.5833334
application_1462718033130_0100,1463247548.0,2,5.5000003
application_1462718033130_0100,1463247549.0,5,4.5833334
application_1462718033130_0100,1463247549.0,1,5.9166666
application_1462718033130_0100,1463247552.0,2,5.9166666
application_1462718033130_0100,1463247552.0,5,5.9166666
application_1462718033130_0100,1463247552.0,0,0.33333334
application_1462718033130_0100,1463247553.0,1,5.9166666
application_1462718033130_0100,1463247555.0,2,5.9166666
application_1462718033130_0100,1463247555.0,5,5.9166666
application_1462718033130_0100,1463247556.0,1,5.9166666
application_1462718033130_0100,1463247558.0,5,5.9166666
application_1462718033130_0100,1463247558.0,2,6.8333335
application_1462718033130_0100,1463247558.0,0,0.5
application_1462718033130_0100,1463247559.0,1,7.083334
application_1462718033130_0100,1463247561.0,5,7.083334
application_1462718033130_0100,1463247561.0,2,7.2500005
application_1462718033130_0100,1463247562.0,1,7.2500005
application_1462718033130_0100,1463247562.0,0,1.0
application_1462718033130_0100,1463247564.0,5,7.2500005
application_1462718033130_0100,1463247564.0,2,7.2500005
application_1462718033130_0100,1463247565.0,1,7.2500005
application_1462718033130_0100,1463247567.0,5,7.2500005
application_1462718033130_0100,1463247567.0,3,0.4166667
application_1462718033130_0100,1463247568.0,2,8.3333336
application_1462718033130_0100,1463247568.0,1,8.3333336
application_1462718033130_0100,1463247568.0,4,0.4166667
application_1462718033130_0100,1463247571.0,0,1.5000001
application_1462718033130_0100,1463247571.0,5,8.0
application_1462718033130_0100,1463247571.0,2,8.583333
application_1462718033130_0100,1463247571.0,1,8.583333
application_1462718033130_0100,1463247573.0,4,0.8333334
application_1462718033130_0100,1463247573.0,3,0.9166667
application_1462718033130_0100,1463247574.0,5,8.583333
application_1462718033130_0100,1463247574.0,2,8.583333
application_1462718033130_0100,1463247575.0,1,8.583333
application_1462718033130_0100,1463247575.0,0,1.9166667
